evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al SE de CuricÃ³,-35.305,-70.996,2022-06-18,14:43:31,2022-06-18,18:43:31,86,km,2.6,Ml
54 km al E de Farellones,-33.489,-69.753,2022-06-18,14:24:13,2022-06-18,18:24:13,152,km,4.9,Mw
79 km al NE de San Pedro de Atacama,-22.323,-67.777,2022-06-18,11:18:24,2022-06-18,15:18:24,188,km,3.5,Ml
24 km al SO de Canela Baja,-31.546,-71.637,2022-06-18,09:46:30,2022-06-18,13:46:30,50,km,3.0,Ml
16 km al O de Andacollo,-30.265,-71.242,2022-06-18,08:59:40,2022-06-18,12:59:40,60,km,2.9,Ml
49 km al SO de Mina Collahuasi,-21.217,-68.87,2022-06-18,06:58:09,2022-06-18,10:58:09,105,km,2.9,Ml
35 km al O de OllagÃ¼e,-21.223,-68.588,2022-06-18,06:40:08,2022-06-18,10:40:08,122,km,2.9,Ml
60 km al O de OllagÃ¼e,-21.368,-68.807,2022-06-18,05:13:28,2022-06-18,09:13:28,110,km,3.0,Ml
29 km al O de Mina Collahuasi,-20.829,-68.934,2022-06-18,04:51:26,2022-06-18,08:51:26,103,km,2.5,Ml
46 km al O de Caldera,-26.914,-71.255,2022-06-18,03:49:27,2022-06-18,07:49:27,25,km,2.8,Ml
82 km al SE de Sierra Gorda.,-23.438,-68.775,2022-06-18,02:56:33,2022-06-18,06:56:33,116,km,2.9,Ml
29 km al N de Iquique,-19.969,-70.238,2022-06-18,01:13:07,2022-06-18,05:13:07,30,km,2.5,Ml
47 km al NO de Lota,-36.867,-73.598,2022-06-17,23:01:03,2022-06-18,03:01:03,25,km,2.8,Ml
67 km al SO de OllagÃ¼e,-21.736,-68.596,2022-06-17,22:54:41,2022-06-18,02:54:41,116,km,2.6,Ml
63 km al N de Pica,-19.949,-69.163,2022-06-17,22:33:44,2022-06-18,02:33:44,97,km,3.4,Ml
