evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
105 km al NE de San Pedro de Atacama,-22.153,-67.598,2022-06-06,19:49:26,2022-06-06,23:49:26,219,km,3.6,Ml
42 km al N de Calama,-22.11,-68.803,2022-06-06,19:36:46,2022-06-06,23:36:46,114,km,2.9,Ml
18 km al O de Punitaqui,-30.783,-71.441,2022-06-06,19:13:58,2022-06-06,23:13:58,48,km,3.0,Ml
46 km al NE de CopiapÃ³,-27.089,-69.987,2022-06-06,16:15:33,2022-06-06,20:15:33,92,km,2.5,Ml
60 km al SO de OllagÃ¼e,-21.522,-68.738,2022-06-06,14:44:35,2022-06-06,18:44:35,118,km,4.2,Ml
33 km al NO de Quillagua,-21.438,-69.748,2022-06-06,14:42:15,2022-06-06,18:42:15,67,km,3.2,Ml
98 km al NE de Alto del Carmen,-28.37,-69.581,2022-06-06,13:38:33,2022-06-06,17:38:33,110,km,3.0,Ml
40 km al N de San Pedro de Atacama,-22.568,-68.117,2022-06-06,12:23:19,2022-06-06,16:23:19,191,km,3.5,Ml
38 km al SO de OllagÃ¼e,-21.479,-68.501,2022-06-06,09:18:37,2022-06-06,13:18:37,134,km,2.9,Ml
34 km al SO de Huasco,-28.713,-71.431,2022-06-06,06:34:47,2022-06-06,10:34:47,22,km,3.4,Ml
65 km al S de Puerto AysÃ©n,-45.965,-72.925,2022-06-06,03:26:38,2022-06-06,07:26:38,15,km,2.9,Ml
112 km al E de Socaire,-23.892,-66.836,2022-06-06,01:46:58,2022-06-06,05:46:58,195,km,3.8,Ml
79 km al O de Cobquecura,-35.822,-73.581,2022-06-06,01:15:40,2022-06-06,05:15:40,32,km,3.2,Ml
51 km al NE de Pozo Almonte,-19.998,-69.388,2022-06-06,00:11:42,2022-06-06,04:11:42,88,km,2.5,Ml
37 km al O de La Serena,-29.925,-71.635,2022-06-05,23:20:44,2022-06-06,03:20:44,51,km,2.6,Ml
23 km al O de Puerto Octay,-40.917,-73.145,2022-06-05,22:30:12,2022-06-06,02:30:12,52,km,2.6,Ml
38 km al SO de Mina Collahuasi,-20.978,-68.985,2022-06-05,21:25:58,2022-06-06,01:25:58,108,km,2.5,Ml
