evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
26 km al SO de Pichilemu,-34.5,-72.261,2022-05-22,15:27:07,2022-05-22,19:27:07,24,km,3.0,Ml
37 km al E de Sierra Gorda.,-22.857,-68.961,2022-05-22,12:09:58,2022-05-22,16:09:58,98,km,3.5,Ml
29 km al O de OllagÃ¼e,-21.174,-68.53,2022-05-22,10:32:38,2022-05-22,14:32:38,132,km,3.7,Ml
56 km al SO de OllagÃ¼e,-21.669,-68.513,2022-05-22,08:50:16,2022-05-22,12:50:16,136,km,3.1,Ml
94 km al S de Socaire,-24.417,-67.679,2022-05-22,08:42:10,2022-05-22,12:42:10,232,km,3.7,Ml
53 km al SO de Los Vilos,-32.287,-71.86,2022-05-22,05:06:25,2022-05-22,09:06:25,24,km,2.7,Ml
53 km al SO de Los Vilos,-32.265,-71.884,2022-05-22,05:04:31,2022-05-22,09:04:31,25,km,3.1,Ml
81 km al SE de Socaire,-23.892,-67.161,2022-05-22,04:32:52,2022-05-22,08:32:52,222,km,3.1,Ml
40 km al SO de OllagÃ¼e,-21.548,-68.43,2022-05-22,03:32:03,2022-05-22,07:32:03,134,km,3.4,Ml
58 km al SE de Socaire,-23.901,-67.431,2022-05-22,03:13:46,2022-05-22,07:13:46,254,km,2.7,Ml
50 km al N de San Pedro de Atacama,-22.485,-68.079,2022-05-22,01:19:13,2022-05-22,05:19:13,141,km,2.6,Ml
14 km al NE de CamiÃ±a,-19.234,-69.324,2022-05-21,23:40:28,2022-05-22,03:40:28,104,km,2.8,Ml
39 km al SE de CuricÃ³,-35.3,-71.039,2022-05-21,22:33:00,2022-05-22,02:33:00,100,km,2.9,Ml
20 km al O de Rancagua,-34.17,-70.956,2022-05-21,20:41:36,2022-05-22,00:41:36,77,km,2.8,Ml
53 km al S de Socaire,-24.063,-67.972,2022-05-21,20:29:47,2022-05-22,00:29:47,236,km,3.1,Ml
