evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
115 km al E de Socaire,-23.819,-66.791,2022-05-02,16:07:53,2022-05-02,20:07:53,220,km,4.0,Mw
68 km al SE de Socaire,-24.027,-67.427,2022-05-02,15:11:14,2022-05-02,19:11:14,245,km,3.6,Ml
37 km al S de Mina Collahuasi,-21.152,-68.596,2022-05-02,13:31:44,2022-05-02,17:31:44,143,km,3.4,Ml
80 km al NE de San Pedro de Atacama,-22.283,-67.835,2022-05-02,12:47:23,2022-05-02,16:47:23,191,km,3.0,Ml
60 km al NE de Calama,-22.09,-68.518,2022-05-02,12:31:41,2022-05-02,16:31:41,123,km,2.8,Ml
55 km al O de Mejillones,-23.028,-70.979,2022-05-02,09:03:26,2022-05-02,13:03:26,32,km,3.4,Ml
34 km al NO de Tongoy,-30.043,-71.743,2022-05-02,07:41:32,2022-05-02,11:41:32,20,km,2.6,Ml
26 km al NO de Navidad,-33.784,-72.026,2022-05-02,05:04:35,2022-05-02,09:04:35,34,km,3.7,Ml
30 km al SO de Calama,-22.711,-69.052,2022-05-02,04:57:31,2022-05-02,08:57:31,101,km,3.1,Ml
15 km al O de Mina Los Pelambres,-31.876,-70.728,2022-05-02,03:53:30,2022-05-02,07:53:30,92,km,2.8,Ml
33 km al O de Punitaqui,-30.893,-71.591,2022-05-02,03:40:15,2022-05-02,07:40:15,62,km,3.6,Ml
47 km al SO de Huasco,-28.816,-71.487,2022-05-02,02:33:04,2022-05-02,06:33:04,30,km,2.7,Ml
50 km al SE de Sierra Gorda.,-23.217,-68.977,2022-05-02,00:53:45,2022-05-02,04:53:45,95,km,2.8,Ml
23 km al O de San Pedro de Atacama,-22.883,-68.42,2022-05-01,23:17:59,2022-05-02,03:17:59,104,km,2.7,Ml
43 km al NE de Calama,-22.16,-68.688,2022-05-01,23:03:35,2022-05-02,03:03:35,115,km,2.6,Ml
