evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al SE de Socaire,-24.140 ,-67.463,2022-03-07,20:41:26,2022-03-07,23:41:26,222,km,3.2,Ml
22 km al SO de La Higuera,-29.599 ,-71.405,2022-03-07,19:56:52,2022-03-07,22:56:52,71,km,2.9,Ml
40 km al SE de CamiÃ±a,-19.640 ,-69.266,2022-03-07,19:01:39,2022-03-07,22:01:39,96,km,2.8,Ml
31 km al S de Calama,-22.738 ,-68.837,2022-03-07,18:51:56,2022-03-07,21:51:56,102,km,3.2,Ml
39 km al NO de La Higuera,-29.187 ,-71.351,2022-03-07,15:43:54,2022-03-07,18:43:54,52,km,2.6,Ml
22 km al S de Mina Collahuasi,-21.027 ,-68.668,2022-03-07,14:37:37,2022-03-07,17:37:37,102,km,2.7,Ml
31 km al SO de OllagÃ¼e,-21.403 ,-68.485,2022-03-07,12:41:05,2022-03-07,15:41:05,122,km,3.1,Ml
117 km al O de ConstituciÃ³n,-34.870 ,-73.565,2022-03-07,12:25:21,2022-03-07,15:25:21,31,km,2.9,Ml
68 km al SO de OllagÃ¼e,-21.737 ,-68.605,2022-03-07,11:39:43,2022-03-07,14:39:43,113,km,2.5,Ml
55 km al N de Calama,-21.996 ,-68.784,2022-03-07,10:53:30,2022-03-07,13:53:30,103,km,2.8,Ml
9 km al E de Salamanca,-31.788 ,-70.866,2022-03-07,05:47:10,2022-03-07,08:47:10,110,km,3.3,Ml
16 km al SO de Petorca,-32.327 ,-71.077,2022-03-07,05:34:27,2022-03-07,08:34:27,60,km,3.0,Ml
51 km al NE de Calama,-22.085 ,-68.663,2022-03-07,04:16:15,2022-03-07,07:16:15,110,km,3.0,Ml
129 km al NO de Huasco,-27.580 ,-72.066,2022-03-06,23:27:47,2022-03-07,02:27:47,55,km,3.3,Ml
76 km al NO de Tongoy,-29.721 ,-71.987,2022-03-06,22:32:43,2022-03-07,01:32:43,37,km,3.2,Ml
35 km al SO de San Pedro de Atacama,-23.107 ,-68.470,2022-03-06,21:50:30,2022-03-07,00:50:30,16,km,3.4,Ml
