evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
63 km al E de Socaire,-23.661 ,-67.273,2022-03-18,20:21:41,2022-03-18,23:21:41,230,km,3.4,Ml
31 km al E de Pica,-20.378 ,-69.058,2022-03-18,18:41:10,2022-03-18,21:41:10,99,km,3.5,Ml
85 km al NO de Cobquecura,-35.542 ,-73.388,2022-03-18,18:25:44,2022-03-18,21:25:44,23,km,2.9,Ml
46 km al SE de Pica,-20.872 ,-69.155,2022-03-18,17:55:04,2022-03-18,20:55:04,113,km,3.2,Ml
110 km al NO de Cochrane,-46.466 ,-73.453,2022-03-18,16:28:07,2022-03-18,19:28:07,3,km,2.7,Ml
111 km al SE de Socaire,-24.134 ,-66.976,2022-03-18,15:26:11,2022-03-18,18:26:11,204,km,3.5,Ml
9 km al NO de Tongoy,-30.199 ,-71.557,2022-03-18,15:17:57,2022-03-18,18:17:57,36,km,2.9,Ml
38 km al N de Termas del Flaco,-34.617 ,-70.389,2022-03-18,14:50:22,2022-03-18,17:50:22,11,km,2.5,Ml
49 km al O de Punitaqui,-30.884 ,-71.766,2022-03-18,13:20:07,2022-03-18,16:20:07,30,km,3.3,Ml
65 km al S de Socaire,-24.138 ,-67.681,2022-03-18,09:57:37,2022-03-18,12:57:37,235,km,2.9,Ml
7 km al S de Mejillones,-23.160 ,-70.429,2022-03-18,09:35:48,2022-03-18,12:35:48,42,km,2.8,Ml
30 km al E de CopiapÃ³,-27.273 ,-70.049,2022-03-18,09:18:59,2022-03-18,12:18:59,95,km,2.8,Ml
22 km al SE de Calama,-22.650 ,-68.840,2022-03-18,08:35:50,2022-03-18,11:35:50,104,km,2.7,Ml
48 km al E de El Salvador,-26.135 ,-69.154,2022-03-18,07:54:31,2022-03-18,10:54:31,130,km,2.6,Ml
100 km al SE de Socaire,-24.033 ,-67.036,2022-03-18,07:14:33,2022-03-18,10:14:33,215,km,2.7,Ml
21 km al N de Calama,-22.279 ,-68.918,2022-03-18,07:04:59,2022-03-18,10:04:59,96,km,2.5,Ml
28 km al NO de Mina Collahuasi,-20.599 ,-68.771,2022-03-18,06:33:44,2022-03-18,09:33:44,100,km,2.7,Ml
31 km al E de Arica,-18.410 ,-70.041,2022-03-18,06:27:49,2022-03-18,09:27:49,40,km,2.9,Ml
24 km al O de Mina Collahuasi,-20.856 ,-68.886,2022-03-18,05:34:11,2022-03-18,08:34:11,95,km,2.5,Ml
79 km al S de Mina La Escondida.,-24.970 ,-68.933,2022-03-18,04:47:14,2022-03-18,07:47:14,121,km,3.3,Ml
77 km al O de Pisagua,-19.851 ,-70.902,2022-03-18,03:49:21,2022-03-18,06:49:21,11,km,2.9,Ml
85 km al O de Pisagua,-19.853 ,-70.984,2022-03-18,03:33:26,2022-03-18,06:33:26,35,km,3.3,Ml
85 km al NE de Socaire,-23.078 ,-67.273,2022-03-18,03:29:57,2022-03-18,06:29:57,214,km,2.6,Ml
87 km al SO de Pisagua,-19.928 ,-70.966,2022-03-18,03:20:40,2022-03-18,06:20:40,28,km,2.7,Ml
14 km al NE de Lonquimay,-38.381 ,-71.245,2022-03-18,02:51:24,2022-03-18,05:51:24,173,km,3.3,Ml
47 km al O de ValparaÃ­so,-33.165 ,-72.098,2022-03-18,02:19:02,2022-03-18,05:19:02,22,km,3.6,Ml
74 km al N de Calama,-21.827 ,-68.727,2022-03-18,01:51:07,2022-03-18,04:51:07,126,km,2.7,Ml
49 km al NO de Quillagua,-21.258 ,-69.729,2022-03-18,01:29:48,2022-03-18,04:29:48,43,km,2.9,Ml
46 km al SO de Mina Collahuasi,-21.105 ,-68.980,2022-03-18,01:13:10,2022-03-18,04:13:10,112,km,2.6,Ml
76 km al SE de Socaire,-24.195 ,-67.535,2022-03-18,00:32:01,2022-03-18,03:32:01,205,km,3.0,Ml
39 km al NO de ValparaÃ­so,-32.799 ,-71.903,2022-03-17,22:18:53,2022-03-18,01:18:53,18,km,2.9,Ml
44 km al NE de Pica,-20.173 ,-69.079,2022-03-17,21:34:52,2022-03-18,00:34:52,102,km,2.8,Ml
24 km al O de Santa Cruz,-34.701 ,-71.614,2022-03-17,21:19:13,2022-03-18,00:19:13,53,km,2.6,Ml
