evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al S de Rancagua,-34.443 ,-70.685,2022-03-31,16:31:24,2022-03-31,19:31:24,110,km,3.2,Ml
78 km al NO de ConcepciÃ³n,-36.286 ,-73.602,2022-03-31,15:57:16,2022-03-31,18:57:16,35,km,2.8,Ml
163 km al O de Tongoy,-29.685 ,-73.059,2022-03-31,15:44:20,2022-03-31,18:44:20,10,km,2.6,Ml
67 km al SE de Socaire,-24.043 ,-67.460,2022-03-31,15:34:27,2022-03-31,18:34:27,248,km,3.5,Ml
39 km al O de Canela Baja,-31.528 ,-71.845,2022-03-31,15:13:29,2022-03-31,18:13:29,12,km,3.4,Ml
80 km al NO de ConcepciÃ³n,-36.268 ,-73.613,2022-03-31,14:17:28,2022-03-31,17:17:28,37,km,3.5,Ml
176 km al E de San Pedro de Atacama,-22.451 ,-66.563,2022-03-31,10:55:01,2022-03-31,13:55:01,302,km,3.8,Ml
17 km al O de Andacollo,-30.180 ,-71.257,2022-03-31,10:52:09,2022-03-31,13:52:09,77,km,3.4,Ml
77 km al SO de OllagÃ¼e,-21.784 ,-68.699,2022-03-31,09:39:00,2022-03-31,12:39:00,112,km,2.6,Ml
51 km al SO de Mina Collahuasi,-21.217 ,-68.908,2022-03-31,08:09:21,2022-03-31,11:09:21,104,km,2.6,Ml
49 km al SE de Pica,-20.884 ,-69.110,2022-03-31,07:40:42,2022-03-31,10:40:42,107,km,2.8,Ml
75 km al SE de Socaire,-23.935 ,-67.254,2022-03-31,03:54:19,2022-03-31,06:54:19,231,km,3.4,Ml
50 km al NO de Tocopilla,-21.701 ,-70.446,2022-03-31,03:27:41,2022-03-31,06:27:41,24,km,2.8,Ml
51 km al S de Mina Collahuasi,-21.280 ,-68.754,2022-03-30,23:50:29,2022-03-31,02:50:29,116,km,2.9,Ml
45 km al SO de Los Vilos,-32.271 ,-71.728,2022-03-30,23:48:01,2022-03-31,02:48:01,32,km,2.5,Ml
67 km al N de El Salvador,-25.639 ,-69.693,2022-03-30,23:42:41,2022-03-31,02:42:41,48,km,3.1,Ml
73 km al S de Socaire,-24.236 ,-67.782,2022-03-30,23:37:35,2022-03-31,02:37:35,224,km,2.7,Ml
44 km al O de El Tabo,-33.564 ,-72.124,2022-03-30,23:00:55,2022-03-31,02:00:55,36,km,4.3,Mw
32 km al SO de Mina Collahuasi,-21.035 ,-68.875,2022-03-30,22:12:07,2022-03-31,01:12:07,105,km,3.3,Ml
55 km al NE de Calama,-22.022 ,-68.695,2022-03-30,21:58:19,2022-03-31,00:58:19,129,km,2.5,Ml
35 km al SO de Huasco,-28.710 ,-71.451,2022-03-30,21:45:37,2022-03-31,00:45:37,22,km,2.9,Ml
34 km al SO de Huasco,-28.689 ,-71.455,2022-03-30,21:32:16,2022-03-31,00:32:16,26,km,2.6,Ml
37 km al SO de Huasco,-28.721 ,-71.464,2022-03-30,21:24:56,2022-03-31,00:24:56,22,km,2.5,Ml
