evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
63 km al O de Tongoy,-30.388 ,-72.138,2022-03-22,20:16:36,2022-03-22,23:16:36,32,km,2.9,Ml
51 km al N de Quillagua,-21.200 ,-69.538,2022-03-22,18:54:34,2022-03-22,21:54:34,72,km,2.5,Ml
90 km al E de Socaire,-23.820 ,-67.039,2022-03-22,18:29:48,2022-03-22,21:29:48,255,km,4.9,Ml
36 km al N de La Higuera,-29.196 ,-71.287,2022-03-22,16:27:56,2022-03-22,19:27:56,40,km,3.9,Ml
31 km al NE de Calama,-22.327 ,-68.675,2022-03-22,16:20:19,2022-03-22,19:20:19,105,km,2.9,Ml
23 km al SO de OllagÃ¼e,-21.365 ,-68.418,2022-03-22,16:00:07,2022-03-22,19:00:07,131,km,2.6,Ml
66 km al O de Tocopilla,-22.101 ,-70.841,2022-03-22,15:23:28,2022-03-22,18:23:28,30,km,3.2,Ml
84 km al SE de Socaire,-24.182 ,-67.371,2022-03-22,12:43:36,2022-03-22,15:43:36,222,km,4.3,Ml
49 km al NE de Pica,-20.117 ,-69.087,2022-03-22,09:28:40,2022-03-22,12:28:40,96,km,3.8,Ml
54 km al E de San FabiÃ¡n,-36.696 ,-70.975,2022-03-22,07:04:17,2022-03-22,10:04:17,135,km,2.9,Ml
22 km al E de ConcepciÃ³n,-36.864 ,-72.807,2022-03-22,04:57:03,2022-03-22,07:57:03,35,km,3.1,Ml
96 km al NO de Cobquecura,-35.465 ,-73.475,2022-03-22,04:22:40,2022-03-22,07:22:40,35,km,3.0,Ml
33 km al NE de ConcepciÃ³n,-36.551 ,-72.903,2022-03-22,04:07:02,2022-03-22,07:07:02,41,km,3.5,Ml
94 km al NO de Cobquecura,-35.422 ,-73.349,2022-03-22,02:26:43,2022-03-22,05:26:43,15,km,3.2,Ml
38 km al E de Rancagua,-34.074 ,-70.338,2022-03-21,23:45:35,2022-03-22,02:45:35,9,km,2.6,Ml
60 km al O de ConstituciÃ³n,-35.428 ,-73.064,2022-03-21,23:20:32,2022-03-22,02:20:32,9,km,3.2,Ml
86 km al NO de Cobquecura,-35.548 ,-73.427,2022-03-21,21:37:30,2022-03-22,00:37:30,15,km,2.9,Ml
