evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
37 km al SO de Los Vilos,-32.155 ,-71.782,2022-06-30,18:31:52,2022-06-30,22:31:52,17,km,3.2,Ml
55 km al SO de OllagÃ¼e,-21.547 ,-68.658,2022-06-30,14:46:22,2022-06-30,18:46:22,121,km,3.4,Ml
40 km al SO de Los Vilos,-32.158 ,-71.825,2022-06-30,14:38:01,2022-06-30,18:38:01,22,km,3.7,Ml
54 km al SE de Socaire,-23.808 ,-67.421,2022-06-30,14:35:23,2022-06-30,18:35:23,249,km,3.2,Ml
11 km al S de Huasco,-28.563 ,-71.248,2022-06-30,13:23:48,2022-06-30,17:23:48,42,km,2.9,Ml
27 km al O de ConcepciÃ³n,-36.754 ,-73.340,2022-06-30,10:59:34,2022-06-30,14:59:34,32,km,3.1,Ml
13 km al NE de Mina Los Pelambres,-31.761 ,-70.464,2022-06-30,10:33:08,2022-06-30,14:33:08,116,km,2.5,Ml
32 km al NE de Calama,-22.348 ,-68.644,2022-06-30,09:57:31,2022-06-30,13:57:31,95,km,3.1,Ml
43 km al SO de OllagÃ¼e,-21.554 ,-68.464,2022-06-30,08:20:19,2022-06-30,12:20:19,129,km,3.6,Ml
45 km al O de OllagÃ¼e,-21.328 ,-68.671,2022-06-30,06:36:30,2022-06-30,10:36:30,108,km,2.9,Ml
41 km al SO de Mina Collahuasi,-21.046 ,-68.974,2022-06-30,06:03:45,2022-06-30,10:03:45,117,km,3.0,Ml
21 km al NE de Pica,-20.334 ,-69.221,2022-06-30,04:19:27,2022-06-30,08:19:27,93,km,3.0,Ml
54 km al S de Putre,-18.654 ,-69.384,2022-06-30,02:37:21,2022-06-30,06:37:21,116,km,3.8,Ml
29 km al O de Mina Collahuasi,-20.880 ,-68.930,2022-06-30,00:34:16,2022-06-30,04:34:16,110,km,2.5,Ml
24 km al NE de Linares,-35.681 ,-71.428,2022-06-29,21:23:49,2022-06-30,01:23:49,102,km,2.6,Ml
58 km al SO de OllagÃ¼e,-21.546 ,-68.689,2022-06-29,20:01:44,2022-06-30,00:01:44,122,km,3.2,Ml
