evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
34 km al O de Ovalle,-30.598 ,-71.556,2022-06-25,19:45:55,2022-06-25,23:45:55,28,km,3.1,Ml
78 km al S de Ilo,-18.346 ,-71.258,2022-06-25,18:42:24,2022-06-25,22:42:24,31,km,2.7,Ml
33 km al SO de Los Vilos,-32.137 ,-71.731,2022-06-25,13:45:54,2022-06-25,17:45:54,28,km,2.8,Ml
28 km al SO de Mina Collahuasi,-21.060 ,-68.757,2022-06-25,13:21:43,2022-06-25,17:21:43,138,km,2.7,Ml
32 km al NO de Petorca,-32.065 ,-71.194,2022-06-25,11:57:13,2022-06-25,15:57:13,69,km,3.0,Ml
52 km al SO de OllagÃ¼e,-21.602 ,-68.558,2022-06-25,09:23:39,2022-06-25,13:23:39,126,km,2.8,Ml
65 km al O de Mina La Escondida.,-24.392 ,-69.680,2022-06-25,08:02:31,2022-06-25,12:02:31,75,km,3.3,Ml
26 km al E de Talca,-35.441 ,-71.382,2022-06-25,07:58:12,2022-06-25,11:58:12,84,km,2.7,Ml
22 km al NO de Vallenar,-28.483 ,-70.959,2022-06-25,07:53:44,2022-06-25,11:53:44,60,km,2.9,Ml
46 km al E de Pica,-20.460 ,-68.887,2022-06-25,06:50:44,2022-06-25,10:50:44,106,km,3.0,Ml
46 km al O de San Pedro de Atacama,-22.908 ,-68.647,2022-06-25,06:11:40,2022-06-25,10:11:40,127,km,2.7,Ml
44 km al NO de San Pedro de Atacama,-22.593 ,-68.440,2022-06-25,02:37:51,2022-06-25,06:37:51,119,km,2.6,Ml
60 km al NE de Calama,-21.986 ,-68.672,2022-06-25,01:37:01,2022-06-25,05:37:01,118,km,2.6,Ml
75 km al N de Calama,-21.811 ,-68.758,2022-06-25,00:01:52,2022-06-25,04:01:52,127,km,3.4,Ml
16 km al O de La Higuera,-29.571 ,-71.356,2022-06-24,23:54:50,2022-06-25,03:54:50,70,km,4.8,Mw
3 km al SE de Tocopilla,-22.115 ,-70.179,2022-06-24,23:42:22,2022-06-25,03:42:22,55,km,2.7,Ml
4 km al E de Casablanca,-33.305 ,-71.363,2022-06-24,22:55:56,2022-06-25,02:55:56,56,km,2.7,Ml
13 km al SO de Huasco,-28.531 ,-71.326,2022-06-24,22:54:35,2022-06-25,02:54:35,37,km,3.1,Ml
74 km al SO de Iquique,-20.654 ,-70.679,2022-06-24,22:04:20,2022-06-25,02:04:20,38,km,2.7,Ml
