evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
104 km al NO de Pichilemu,-33.938 ,-72.997,2022-06-27,19:58:37,2022-06-27,23:58:37,8,km,2.5,Ml
52 km al S de OllagÃ¼e,-21.661 ,-68.422,2022-06-27,18:49:13,2022-06-27,22:49:13,132,km,2.8,Ml
61 km al N de Huasco,-27.940 ,-71.404,2022-06-27,15:17:00,2022-06-27,19:17:00,55,km,2.9,Ml
87 km al NO de Cobquecura,-35.633 ,-73.532,2022-06-27,15:07:49,2022-06-27,19:07:49,25,km,2.5,Ml
38 km al S de Pica,-20.818 ,-69.213,2022-06-27,13:48:52,2022-06-27,17:48:52,111,km,2.5,Ml
109 km al SE de Socaire,-24.485 ,-67.451,2022-06-27,13:32:21,2022-06-27,17:32:21,209,km,4.6,Mw
51 km al SO de OllagÃ¼e,-21.641 ,-68.457,2022-06-27,12:31:30,2022-06-27,16:31:30,124,km,2.7,Ml
51 km al SO de San Pedro de Atacama,-23.287 ,-68.497,2022-06-27,10:20:35,2022-06-27,14:20:35,121,km,2.9,Ml
40 km al NO de Taltal,-25.159 ,-70.775,2022-06-27,09:30:35,2022-06-27,13:30:35,39,km,3.0,Ml
41 km al E de Tocopilla,-21.958 ,-69.828,2022-06-27,09:00:41,2022-06-27,13:00:41,67,km,2.5,Ml
54 km al SO de OllagÃ¼e,-21.664 ,-68.472,2022-06-27,08:30:43,2022-06-27,12:30:43,138,km,3.2,Ml
44 km al O de Tocopilla,-21.933 ,-70.592,2022-06-27,07:32:37,2022-06-27,11:32:37,55,km,2.5,Ml
46 km al NO de Huasco,-28.077 ,-71.388,2022-06-27,04:51:07,2022-06-27,08:51:07,36,km,3.4,Ml
59 km al O de OllagÃ¼e,-21.375 ,-68.802,2022-06-27,03:14:23,2022-06-27,07:14:23,107,km,2.5,Ml
72 km al SE de Socaire,-24.001 ,-67.339,2022-06-27,02:11:54,2022-06-27,06:11:54,264,km,3.6,Ml
25 km al SE de Calama,-22.672 ,-68.825,2022-06-27,00:55:15,2022-06-27,04:55:15,107,km,2.8,Ml
22 km al SE de Calama,-22.650 ,-68.833,2022-06-27,00:49:03,2022-06-27,04:49:03,106,km,4.2,Ml
52 km al NE de San Pedro de Atacama,-22.554 ,-67.880,2022-06-26,23:54:22,2022-06-27,03:54:22,168,km,4.3,Ml
42 km al SE de Rancagua,-34.376 ,-70.351,2022-06-26,23:43:22,2022-06-27,03:43:22,106,km,2.7,Ml
51 km al E de Paihuano,-30.138 ,-70.002,2022-06-26,20:11:07,2022-06-27,00:11:07,130,km,2.9,Ml
