evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
50 km al S de Pozo Almonte,-20.709 ,-69.826,2022-06-29,19:59:10,2022-06-29,23:59:10,42,km,2.5,Ml
113 km al SE de Socaire,-24.177 ,-66.981,2022-06-29,19:45:41,2022-06-29,23:45:41,216,km,3.9,Ml
37 km al O de La Serena,-29.864 ,-71.635,2022-06-29,19:19:18,2022-06-29,23:19:18,41,km,3.2,Ml
104 km al E de Socaire,-23.701 ,-66.874,2022-06-29,19:03:52,2022-06-29,23:03:52,210,km,3.7,Ml
67 km al NE de Calama,-21.917 ,-68.672,2022-06-29,18:14:53,2022-06-29,22:14:53,114,km,2.9,Ml
5 km al SE de Pisagua,-19.630 ,-70.183,2022-06-29,16:44:38,2022-06-29,20:44:38,56,km,2.7,Ml
40 km al SO de Vallenar,-28.840 ,-71.040,2022-06-29,16:20:29,2022-06-29,20:20:29,70,km,4.0,Ml
95 km al NE de San Pedro de Atacama,-22.236 ,-67.652,2022-06-29,16:01:28,2022-06-29,20:01:28,221,km,3.2,Ml
42 km al NE de Calama,-22.193 ,-68.654,2022-06-29,14:58:41,2022-06-29,18:58:41,129,km,2.9,Ml
72 km al S de Socaire,-24.222 ,-67.751,2022-06-29,14:20:48,2022-06-29,18:20:48,227,km,2.5,Ml
41 km al S de Pica,-20.846 ,-69.214,2022-06-29,13:26:09,2022-06-29,17:26:09,107,km,3.8,Ml
75 km al S de Socaire,-24.258 ,-67.764,2022-06-29,13:13:31,2022-06-29,17:13:31,240,km,2.7,Ml
27 km al NE de Pica,-20.308 ,-69.157,2022-06-29,12:39:24,2022-06-29,16:39:24,115,km,2.9,Ml
56 km al NE de CopiapÃ³,-27.049 ,-69.887,2022-06-29,12:22:18,2022-06-29,16:22:18,100,km,2.6,Ml
81 km al E de Socaire,-23.568 ,-67.092,2022-06-29,10:30:42,2022-06-29,14:30:42,232,km,4.2,Ml
7 km al S de Canela Baja,-31.463 ,-71.479,2022-06-29,08:45:00,2022-06-29,12:45:00,58,km,3.7,Ml
9 km al NO de Pisagua,-19.541 ,-70.276,2022-06-29,08:35:58,2022-06-29,12:35:58,64,km,2.7,Ml
114 km al E de Socaire,-23.727 ,-66.779,2022-06-29,07:00:49,2022-06-29,11:00:49,187,km,2.9,Ml
49 km al SO de OllagÃ¼e,-21.576 ,-68.533,2022-06-29,06:50:50,2022-06-29,10:50:50,123,km,2.8,Ml
15 km al E de Tongoy,-30.275 ,-71.343,2022-06-29,06:43:45,2022-06-29,10:43:45,58,km,3.7,Ml
83 km al S de Alto Hospicio,-20.980 ,-70.332,2022-06-29,05:28:22,2022-06-29,09:28:22,60,km,2.5,Ml
15 km al NE de Calama,-22.349 ,-68.859,2022-06-29,03:47:43,2022-06-29,07:47:43,114,km,2.6,Ml
57 km al SE de Mina Los Pelambres,-32.270 ,-70.288,2022-06-29,01:57:00,2022-06-29,05:57:00,114,km,3.2,Ml
8 km al SO de San Pedro de Atacama,-22.983 ,-68.235,2022-06-28,22:19:12,2022-06-29,02:19:12,132,km,3.3,Ml
24 km al O de Tocopilla,-22.017 ,-70.416,2022-06-28,20:59:55,2022-06-29,00:59:55,29,km,2.8,Ml
