evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
68 km al NE de San Pedro de Atacama,-22.366 ,-67.921,2022-06-28,19:24:55,2022-06-28,23:24:55,189,km,3.1,Ml
64 km al O de Tongoy,-30.208 ,-72.156,2022-06-28,18:39:35,2022-06-28,22:39:35,30,km,2.5,Ml
24 km al O de OllagÃ¼e,-21.187 ,-68.483,2022-06-28,18:09:43,2022-06-28,22:09:43,131,km,3.1,Ml
9 km al S de Tocopilla,-22.172 ,-70.178,2022-06-28,17:10:05,2022-06-28,21:10:05,58,km,2.6,Ml
107 km al SE de Socaire,-24.291 ,-67.171,2022-06-28,16:46:12,2022-06-28,20:46:12,215,km,3.5,Ml
51 km al NO de ValparaÃ­so,-32.615 ,-71.799,2022-06-28,16:36:03,2022-06-28,20:36:03,24,km,2.7,Ml
37 km al SE de Pica,-20.762 ,-69.119,2022-06-28,14:47:51,2022-06-28,18:47:51,104,km,2.7,Ml
40 km al E de Cuya,-19.213 ,-69.798,2022-06-28,12:45:11,2022-06-28,16:45:11,80,km,3.3,Ml
1 km al E de La Higuera,-29.508 ,-71.188,2022-06-28,12:40:20,2022-06-28,16:40:20,46,km,2.5,Ml
74 km al S de Ilo,-18.302 ,-71.226,2022-06-28,12:22:24,2022-06-28,16:22:24,33,km,3.7,Ml
99 km al SO de Antofagasta,-24.457 ,-70.800,2022-06-28,12:11:08,2022-06-28,16:11:08,30,km,3.2,Ml
50 km al E de Socaire,-23.506 ,-67.411,2022-06-28,11:41:40,2022-06-28,15:41:40,258,km,2.8,Ml
31 km al NO de Mina Collahuasi,-20.701 ,-68.921,2022-06-28,10:26:40,2022-06-28,14:26:40,96,km,2.5,Ml
46 km al SO de Mina Collahuasi,-21.165 ,-68.917,2022-06-28,10:03:55,2022-06-28,14:03:55,114,km,2.5,Ml
41 km al NO de Socaire,-23.410 ,-68.243,2022-06-28,08:44:43,2022-06-28,12:44:43,127,km,3.3,Ml
73 km al SE de Ilo,-18.248 ,-71.061,2022-06-28,07:59:05,2022-06-28,11:59:05,49,km,4.9,Mw
18 km al O de Andacollo,-30.204 ,-71.266,2022-06-28,05:03:02,2022-06-28,09:03:02,70,km,3.5,Ml
79 km al NO de Huasco,-27.817 ,-71.540,2022-06-28,03:40:55,2022-06-28,07:40:55,42,km,3.7,Ml
112 km al O de Punta Arenas,-53.021 ,-72.572,2022-06-28,02:33:20,2022-06-28,06:33:20,18,km,2.8,Ml
114 km al O de Punta Arenas,-53.036 ,-72.604,2022-06-28,02:26:35,2022-06-28,06:26:35,17,km,2.9,Ml
20 km al NO de San Fernando,-34.447 ,-71.139,2022-06-28,01:52:18,2022-06-28,05:52:18,17,km,2.6,Ml
75 km al NE de Alto del Carmen,-28.330 ,-69.892,2022-06-28,01:05:03,2022-06-28,05:05:03,108,km,3.1,Ml
15 km al NE de Calama,-22.345 ,-68.873,2022-06-28,00:06:36,2022-06-28,04:06:36,104,km,3.4,Ml
40 km al E de Mina Los Pelambres,-31.838 ,-70.164,2022-06-27,22:12:36,2022-06-28,02:12:36,123,km,2.5,Ml
