evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
25 km al NO de Petorca,-32.089 ,-71.116,2022-06-07,17:02:40,2022-06-07,21:02:40,62,km,3.5,Ml
47 km al O de La Ligua,-32.474 ,-71.729,2022-06-07,14:13:07,2022-06-07,18:13:07,28,km,3.0,Ml
56 km al O de La Ligua,-32.505 ,-71.820,2022-06-07,13:45:53,2022-06-07,17:45:53,20,km,3.0,Ml
49 km al O de La Ligua,-32.480 ,-71.756,2022-06-07,12:06:10,2022-06-07,16:06:10,30,km,3.7,Ml
45 km al NO de ValparaÃ­so,-32.667 ,-71.783,2022-06-07,10:39:05,2022-06-07,14:39:05,32,km,3.4,Ml
57 km al O de La Ligua,-32.510 ,-71.832,2022-06-07,10:19:09,2022-06-07,14:19:09,27,km,3.7,Ml
27 km al N de Calama,-22.231 ,-68.890,2022-06-07,09:18:28,2022-06-07,13:18:28,115,km,3.9,Ml
121 km al E de Socaire,-23.785 ,-66.722,2022-06-07,07:08:01,2022-06-07,11:08:01,162,km,3.3,Ml
67 km al SE de Socaire,-23.838 ,-67.292,2022-06-07,06:46:58,2022-06-07,10:46:58,259,km,4.3,Ml
70 km al N de Huasco,-27.834 ,-71.285,2022-06-07,06:40:54,2022-06-07,10:40:54,36,km,2.9,Ml
104 km al E de Paihuano,-29.835 ,-69.461,2022-06-07,05:29:21,2022-06-07,09:29:21,137,km,4.5,Mw
60 km al NO de Cobquecura,-35.630 ,-73.023,2022-06-07,05:12:31,2022-06-07,09:12:31,36,km,2.8,Ml
79 km al SE de Socaire,-23.918 ,-67.201,2022-06-07,02:29:01,2022-06-07,06:29:01,228,km,3.2,Ml
35 km al NO de Tongoy,-29.971 ,-71.639,2022-06-07,02:08:33,2022-06-07,06:08:33,36,km,3.5,Ml
46 km al SE de Mina Los Pelambres,-32.101 ,-70.232,2022-06-07,02:08:11,2022-06-07,06:08:11,129,km,3.1,Ml
123 km al NE de Socaire,-23.043 ,-66.838,2022-06-07,00:57:55,2022-06-07,04:57:55,202,km,3.0,Ml
44 km al E de Alto del Carmen,-28.720 ,-70.038,2022-06-06,23:51:01,2022-06-07,03:51:01,100,km,3.6,Ml
66 km al E de Mina Los Pelambres,-31.866 ,-69.887,2022-06-06,22:04:09,2022-06-07,02:04:09,132,km,2.9,Ml
41 km al SE de Socaire,-23.839 ,-67.588,2022-06-06,20:16:33,2022-06-07,00:16:33,287,km,3.2,Ml
