evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
64 km al NO de ValparaÃ­so,-32.517 ,-71.892,2022-04-29,15:46:38,2022-04-29,19:46:38,34,km,2.8,Ml
14 km al S de San Fernando,-34.703 ,-70.944,2022-04-29,15:12:19,2022-04-29,19:12:19,106,km,3.6,Ml
66 km al NO de ValparaÃ­so,-32.494 ,-71.881,2022-04-29,13:54:39,2022-04-29,17:54:39,37,km,3.1,Ml
34 km al SE de Sierra Gorda.,-23.092 ,-69.060,2022-04-29,13:06:11,2022-04-29,17:06:11,87,km,3.3,Ml
59 km al O de La Ligua,-32.450 ,-71.860,2022-04-29,11:14:49,2022-04-29,15:14:49,24,km,3.9,Ml
64 km al SO de Lebu,-38.078 ,-74.086,2022-04-29,10:55:53,2022-04-29,14:55:53,10,km,3.1,Ml
70 km al O de Lebu,-37.895 ,-74.369,2022-04-29,10:51:35,2022-04-29,14:51:35,10,km,3.5,Ml
70 km al SO de Los Vilos,-32.411 ,-71.971,2022-04-29,09:55:22,2022-04-29,13:55:22,25,km,3.5,Ml
56 km al S de Tocopilla,-22.588 ,-70.328,2022-04-29,09:52:04,2022-04-29,13:52:04,27,km,2.6,Ml
24 km al O de Mina La Escondida.,-24.295 ,-69.288,2022-04-29,08:48:56,2022-04-29,12:48:56,89,km,3.0,Ml
26 km al O de San Pedro de Atacama,-22.963 ,-68.450,2022-04-29,06:40:30,2022-04-29,10:40:30,128,km,4.0,Ml
24 km al SE de Alto Hospicio,-20.460 ,-69.995,2022-04-29,03:08:44,2022-04-29,07:08:44,42,km,2.5,Ml
70 km al SE de Sierra Gorda.,-23.340 ,-68.829,2022-04-29,02:13:38,2022-04-29,06:13:38,111,km,2.5,Ml
20 km al NO de Punitaqui,-30.709 ,-71.414,2022-04-29,01:06:01,2022-04-29,05:06:01,46,km,3.1,Ml
64 km al SO de OllagÃ¼e,-21.590 ,-68.732,2022-04-29,00:48:00,2022-04-29,04:48:00,98,km,2.7,Ml
157 km al NO de Tocopilla,-21.421 ,-71.533,2022-04-28,23:34:10,2022-04-29,03:34:10,27,km,2.5,Ml
46 km al S de Pica,-20.873 ,-69.174,2022-04-28,22:52:06,2022-04-29,02:52:06,109,km,3.4,Ml
