evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
51 km al SO de Tierra Amarilla,-27.774 ,-70.671,2022-04-25,17:28:59,2022-04-25,21:28:59,42,km,2.9,Ml
83 km al SE de Socaire,-24.001 ,-67.208,2022-04-25,16:29:25,2022-04-25,20:29:25,232,km,3.4,Ml
59 km al S de Mina Collahuasi,-21.339 ,-68.804,2022-04-25,16:07:34,2022-04-25,20:07:34,112,km,2.6,Ml
57 km al S de Socaire,-24.102 ,-67.888,2022-04-25,15:56:01,2022-04-25,19:56:01,245,km,2.8,Ml
47 km al NE de San Pedro de Atacama,-22.585 ,-67.915,2022-04-25,15:05:58,2022-04-25,19:05:58,175,km,2.8,Ml
80 km al SE de Socaire,-24.103 ,-67.338,2022-04-25,14:05:42,2022-04-25,18:05:42,221,km,3.6,Ml
45 km al S de San JosÃ© de Maipo,-34.037 ,-70.242,2022-04-25,13:57:41,2022-04-25,17:57:41,122,km,3.5,Ml
74 km al S de Socaire,-24.219 ,-67.668,2022-04-25,13:44:44,2022-04-25,17:44:44,227,km,3.1,Ml
39 km al SO de Huasco,-28.728 ,-71.486,2022-04-25,12:30:48,2022-04-25,16:30:48,20,km,3.1,Ml
14 km al SE de Tongoy,-30.336 ,-71.386,2022-04-25,12:20:21,2022-04-25,16:20:21,42,km,2.7,Ml
53 km al SO de Mina Collahuasi,-21.068 ,-69.103,2022-04-25,11:45:17,2022-04-25,15:45:17,106,km,2.9,Ml
72 km al NE de Calama,-21.965 ,-68.495,2022-04-25,11:38:16,2022-04-25,15:38:16,119,km,2.7,Ml
41 km al S de Pozo Almonte,-20.610 ,-69.686,2022-04-25,10:03:50,2022-04-25,14:03:50,83,km,3.6,Ml
27 km al S de San Antonio,-33.823 ,-71.624,2022-04-25,09:20:05,2022-04-25,13:20:05,49,km,2.6,Ml
59 km al NE de OllagÃ¼e,-20.896 ,-67.813,2022-04-25,08:28:39,2022-04-25,12:28:39,178,km,2.9,Ml
108 km al E de Socaire,-23.988 ,-66.927,2022-04-25,07:45:48,2022-04-25,11:45:48,206,km,2.6,Ml
44 km al O de Mina Collahuasi,-20.953 ,-69.056,2022-04-25,06:12:00,2022-04-25,10:12:00,95,km,3.0,Ml
58 km al NO de Arauco,-36.850 ,-73.739,2022-04-25,06:08:01,2022-04-25,10:08:01,18,km,2.9,Ml
47 km al O de ConcepciÃ³n,-36.681 ,-73.543,2022-04-25,06:06:09,2022-04-25,10:06:09,13,km,2.5,Ml
18 km al O de Mina Collahuasi,-20.763 ,-68.821,2022-04-25,05:46:59,2022-04-25,09:46:59,98,km,2.5,Ml
104 km al O de Lebu,-37.919 ,-74.774,2022-04-25,03:58:23,2022-04-25,07:58:23,10,km,2.7,Ml
42 km al SO de Mina Collahuasi,-21.089 ,-68.945,2022-04-25,00:20:13,2022-04-25,04:20:13,111,km,3.2,Ml
63 km al O de Tongoy,-30.387 ,-72.137,2022-04-24,22:54:32,2022-04-25,02:54:32,28,km,3.4,Ml
8 km al O de Colina,-33.199 ,-70.763,2022-04-24,22:12:36,2022-04-25,02:12:36,81,km,2.7,Ml
29 km al NO de Vallenar,-28.355 ,-70.919,2022-04-24,21:51:00,2022-04-25,01:51:00,56,km,2.9,Ml
69 km al NE de San Pedro de Atacama,-22.482 ,-67.725,2022-04-24,21:44:59,2022-04-25,01:44:59,196,km,3.4,Ml
90 km al E de Socaire,-23.868 ,-67.058,2022-04-24,21:09:25,2022-04-25,01:09:25,206,km,4.3,Mw
