evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
61 km al SO de Caldera,-27.546,-71.119,2022-03-14,20:54:18,2022-03-14,23:54:18,24,km,2.5,Ml
76 km al SO de OllagÃ¼e,-21.863,-68.526,2022-03-14,19:20:14,2022-03-14,22:20:14,125,km,4.4,Mw
41 km al S de Tocopilla,-22.458,-70.259,2022-03-14,19:11:40,2022-03-14,22:11:40,38,km,2.9,Ml
33 km al N de Termas del Flaco,-34.673,-70.357,2022-03-14,18:04:42,2022-03-14,21:04:42,12,km,2.5,Ml
55 km al SO de Huasco,-28.893,-71.505,2022-03-14,17:16:08,2022-03-14,20:16:08,44,km,2.7,Ml
63 km al N de Pica,-19.964,-69.119,2022-03-14,16:44:37,2022-03-14,19:44:37,94,km,2.6,Ml
54 km al N de Pica,-20.025,-69.199,2022-03-14,13:12:44,2022-03-14,16:12:44,98,km,3.9,Ml
41 km al SE de CamiÃ±a,-19.652,-69.284,2022-03-14,12:45:54,2022-03-14,15:45:54,96,km,2.9,Ml
24 km al N de OllagÃ¼e,-21.007,-68.27,2022-03-14,11:48:52,2022-03-14,14:48:52,148,km,2.9,Ml
51 km al N de Mejillones,-22.644,-70.494,2022-03-14,11:45:55,2022-03-14,14:45:55,36,km,2.7,Ml
25 km al E de ChaÃ±aral.,-26.356,-70.37,2022-03-14,11:44:31,2022-03-14,14:44:31,71,km,3.3,Ml
66 km al SO de OllagÃ¼e,-21.662,-68.685,2022-03-14,11:41:07,2022-03-14,14:41:07,116,km,3.0,Ml
34 km al E de La Higuera,-29.384,-70.877,2022-03-14,11:25:03,2022-03-14,14:25:03,75,km,2.6,Ml
58 km al O de Los Vilos,-31.771,-72.105,2022-03-14,11:04:49,2022-03-14,14:04:49,40,km,4.4,Mw
118 km al NE de Socaire,-22.933,-66.988,2022-03-14,10:47:29,2022-03-14,13:47:29,226,km,3.6,Ml
126 km al O de Tocopilla,-22.104,-71.425,2022-03-14,10:14:14,2022-03-14,13:14:14,27,km,2.8,Ml
6 km al O de Linares,-35.824,-71.66,2022-03-14,09:08:28,2022-03-14,12:08:28,88,km,3.3,Ml
13 km al N de Ovalle,-30.483,-71.19,2022-03-14,09:04:22,2022-03-14,12:04:22,57,km,3.9,Ml
79 km al O de Pisagua,-19.885,-70.909,2022-03-14,08:10:28,2022-03-14,11:10:28,33,km,3.5,Ml
20 km al NO de Punitaqui,-30.701,-71.402,2022-03-14,07:55:04,2022-03-14,10:55:04,49,km,3.9,Ml
123 km al O de Huasco,-28.043,-72.38,2022-03-14,07:48:46,2022-03-14,10:48:46,31,km,3.0,Ml
29 km al SE de Rancagua,-34.41,-70.624,2022-03-14,07:04:38,2022-03-14,10:04:38,103,km,3.1,Ml
79 km al O de Pisagua,-19.877,-70.904,2022-03-14,07:01:54,2022-03-14,10:01:54,31,km,4.5,Mw
26 km al NO de Punitaqui,-30.678,-71.468,2022-03-14,04:24:02,2022-03-14,07:24:02,31,km,3.0,Ml
39 km al N de Quillagua,-21.319,-69.63,2022-03-14,04:05:36,2022-03-14,07:05:36,39,km,3.0,Ml
28 km al NO de Socaire,-23.406,-68.076,2022-03-14,01:01:17,2022-03-14,04:01:17,136,km,3.0,Ml
84 km al SE de Socaire,-24.002,-67.193,2022-03-14,00:02:09,2022-03-14,03:02:09,236,km,3.0,Ml
12 km al NO de ChaÃ±aral.,-26.267,-70.695,2022-03-13,23:57:38,2022-03-14,02:57:38,68,km,2.6,Ml
