evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al E de Alto del Carmen,-29.012,-69.771,2022-03-30,20:55:10,2022-03-30,23:55:10,122,km,3.1,Ml
36 km al SO de Huasco,-28.702,-71.477,2022-03-30,20:36:17,2022-03-30,23:36:17,15,km,2.5,Ml
37 km al SO de Huasco,-28.705,-71.479,2022-03-30,20:17:09,2022-03-30,23:17:09,27,km,5.1,Mw
26 km al SO de Illapel,-31.842,-71.281,2022-03-30,19:20:43,2022-03-30,22:20:43,58,km,2.4,Ml
56 km al SO de Mina Collahuasi,-21.129,-69.083,2022-03-30,16:46:54,2022-03-30,19:46:54,100,km,3.1,Ml
22 km al SO de Cobquecura,-36.295,-72.931,2022-03-30,15:56:14,2022-03-30,18:56:14,32,km,2.7,Ml
60 km al N de CamiÃ±a,-18.773,-69.386,2022-03-30,15:14:11,2022-03-30,18:14:11,107,km,2.9,Ml
56 km al SE de Taltal,-25.688,-70.02,2022-03-30,13:30:06,2022-03-30,16:30:06,91,km,4.7,Ml
46 km al SE de Pica,-20.85,-69.102,2022-03-30,11:58:51,2022-03-30,14:58:51,106,km,2.7,Ml
5 km al SO de La Higuera,-29.549,-71.234,2022-03-30,05:44:28,2022-03-30,08:44:28,52,km,3.5,Ml
30 km al SE de Farellones,-33.492,-70.038,2022-03-30,02:19:06,2022-03-30,05:19:06,20,km,3.7,Ml
32 km al SO de OllagÃ¼e,-21.411,-68.486,2022-03-29,22:41:34,2022-03-30,01:41:34,129,km,2.9,Ml
25 km al NO de Los Vilos,-31.756,-71.697,2022-03-29,22:10:24,2022-03-30,01:10:24,30,km,2.7,Ml
35 km al N de Mejillones,-22.785,-70.399,2022-03-29,21:28:02,2022-03-30,00:28:02,54,km,3.3,Ml
