evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
60 km al SE de Socaire,-23.965 ,-67.467,2022-09-10,19:14:20,2022-09-10,23:14:20,240,km,3.6,Ml
31 km al S de Mina Collahuasi,-21.103 ,-68.626,2022-09-10,16:48:59,2022-09-10,20:48:59,136,km,2.8,Ml
14 km al NE de CamiÃ±a,-19.214 ,-69.344,2022-09-10,15:38:38,2022-09-10,19:38:38,100,km,3.0,Ml
45 km al N de Calama,-22.069 ,-68.892,2022-09-10,13:29:04,2022-09-10,17:29:04,94,km,2.6,Ml
62 km al NE de Tierra Amarilla,-27.199 ,-69.727,2022-09-10,11:49:25,2022-09-10,15:49:25,115,km,3.8,Ml
29 km al O de Colina,-33.172 ,-70.987,2022-09-10,11:45:08,2022-09-10,15:45:08,70,km,2.7,Ml
31 km al E de Calama,-22.440 ,-68.632,2022-09-10,10:03:22,2022-09-10,14:03:22,111,km,3.4,Ml
71 km al SE de Socaire,-23.982 ,-67.343,2022-09-10,09:14:22,2022-09-10,13:14:22,253,km,3.0,Ml
138 km al NE de Socaire,-23.052 ,-66.676,2022-09-10,08:20:03,2022-09-10,12:20:03,224,km,3.6,Ml
48 km al O de OllagÃ¼e,-21.268 ,-68.713,2022-09-10,06:44:23,2022-09-10,10:44:23,120,km,3.0,Ml
79 km al S de Socaire,-24.271 ,-67.653,2022-09-10,06:15:41,2022-09-10,10:15:41,222,km,3.1,Ml
18 km al O de San Pedro de Atacama,-22.977 ,-68.363,2022-09-10,06:04:14,2022-09-10,10:04:14,103,km,2.7,Ml
47 km al O de ValparaÃ­so,-33.102 ,-72.110,2022-09-10,05:23:28,2022-09-10,09:23:28,37,km,3.4,Ml
40 km al O de ValparaÃ­so,-33.111 ,-72.037,2022-09-10,05:20:20,2022-09-10,09:20:20,34,km,2.8,Ml
58 km al O de El Tabo,-33.515 ,-72.294,2022-09-10,04:13:05,2022-09-10,08:13:05,39,km,3.3,Ml
60 km al SO de Mina Collahuasi,-21.319 ,-68.900,2022-09-10,03:58:41,2022-09-10,07:58:41,104,km,3.3,Ml
151 km al NO de Lebu,-36.680 ,-74.903,2022-09-10,03:15:01,2022-09-10,07:15:01,26,km,2.8,Ml
71 km al SE de CuricÃ³,-35.555 ,-70.875,2022-09-10,03:03:28,2022-09-10,07:03:28,20,km,2.7,Ml
62 km al O de El Tabo,-33.534 ,-72.326,2022-09-10,02:52:36,2022-09-10,06:52:36,38,km,4.1,Ml
76 km al NO de La Higuera,-29.021 ,-71.740,2022-09-10,02:50:55,2022-09-10,06:50:55,32,km,2.9,Ml
64 km al S de Antofagasta,-24.213 ,-70.506,2022-09-10,02:33:00,2022-09-10,06:33:00,56,km,3.3,Ml
30 km al O de OllagÃ¼e,-21.162 ,-68.533,2022-09-10,01:23:36,2022-09-10,05:23:36,127,km,4.3,Mw
48 km al S de Mina Collahuasi,-21.246 ,-68.758,2022-09-10,00:41:43,2022-09-10,04:41:43,120,km,2.5,Ml
57 km al N de Pica,-19.994 ,-69.204,2022-09-10,00:36:28,2022-09-10,04:36:28,92,km,2.6,Ml
69 km al E de Mina Collahuasi,-20.606 ,-68.039,2022-09-10,00:30:59,2022-09-10,04:30:59,176,km,3.5,Ml
76 km al O de VichuquÃ©n,-34.688 ,-72.795,2022-09-09,23:35:22,2022-09-10,03:35:22,15,km,3.3,Ml
39 km al NO de Huasco,-28.166 ,-71.424,2022-09-09,22:33:34,2022-09-10,02:33:34,32,km,3.0,Ml
27 km al E de Sierra Gorda.,-22.895 ,-69.052,2022-09-09,22:08:27,2022-09-10,02:08:27,100,km,2.5,Ml
41 km al SO de Los Vilos,-32.245 ,-71.706,2022-09-09,21:11:40,2022-09-10,01:11:40,28,km,2.7,Ml
85 km al NO de Cobquecura,-35.569 ,-73.431,2022-09-09,20:16:05,2022-09-10,00:16:05,33,km,3.0,Ml
47 km al SO de Mina Collahuasi,-21.094 ,-69.006,2022-09-09,20:15:36,2022-09-10,00:15:36,108,km,4.3,Ml
