evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
52 km al N de Huasco,-28.023 ,-71.064,2022-09-20,15:38:53,2022-09-20,18:38:53,43,km,3.3,Ml
65 km al S de OllagÃ¼e,-21.798 ,-68.389,2022-09-20,14:59:53,2022-09-20,17:59:53,130,km,3.0,Ml
32 km al NO de Mina Collahuasi,-20.586 ,-68.823,2022-09-20,14:30:46,2022-09-20,17:30:46,115,km,3.0,Ml
12 km al NE de Mejillones,-23.001 ,-70.394,2022-09-20,13:21:17,2022-09-20,16:21:17,15,km,2.6,Ml
71 km al O de Tongoy,-30.450 ,-72.195,2022-09-20,10:36:00,2022-09-20,13:36:00,35,km,3.7,Ml
71 km al SE de Socaire,-24.097 ,-67.472,2022-09-20,10:06:10,2022-09-20,13:06:10,254,km,4.0,Ml
80 km al NE de San Pedro de Atacama,-22.321 ,-67.763,2022-09-20,07:01:24,2022-09-20,10:01:24,204,km,4.5,Ml
77 km al NO de Quillagua,-21.181 ,-70.073,2022-09-20,06:51:31,2022-09-20,09:51:31,23,km,2.7,Ml
52 km al NE de Calama,-22.120 ,-68.600,2022-09-20,06:27:06,2022-09-20,09:27:06,115,km,3.5,Ml
47 km al E de Sierra Gorda.,-22.981 ,-68.864,2022-09-20,04:34:20,2022-09-20,07:34:20,102,km,2.8,Ml
37 km al E de Pica,-20.596 ,-68.991,2022-09-20,03:15:34,2022-09-20,06:15:34,110,km,2.6,Ml
45 km al NE de La Higuera,-29.215 ,-70.879,2022-09-20,02:19:13,2022-09-20,05:19:13,87,km,2.5,Ml
63 km al NE de Calama,-21.996 ,-68.589,2022-09-20,01:37:11,2022-09-20,04:37:11,105,km,4.0,Ml
38 km al E de Sierra Gorda.,-23.007 ,-68.961,2022-09-19,22:07:18,2022-09-20,01:07:18,89,km,3.1,Ml
59 km al O de Arica,-18.524 ,-70.880,2022-09-19,21:11:41,2022-09-20,00:11:41,47,km,3.7,Ml
67 km al NO de Cobquecura,-35.626 ,-73.195,2022-09-19,21:02:39,2022-09-20,00:02:39,26,km,2.9,Ml
