evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al NE de Petorca,-32.105 ,-70.705,2022-09-07,19:01:14,2022-09-07,23:01:14,97,km,2.5,Ml
48 km al E de Farellones,-33.375 ,-69.795,2022-09-07,18:44:07,2022-09-07,22:44:07,21,km,2.5,Ml
42 km al SO de Los Vilos,-32.242 ,-71.716,2022-09-07,18:42:02,2022-09-07,22:42:02,32,km,3.1,Ml
52 km al NE de Farellones,-33.103 ,-69.834,2022-09-07,17:11:06,2022-09-07,21:11:06,11,km,3.0,Ml
82 km al S de Socaire,-24.309 ,-67.703,2022-09-07,16:55:20,2022-09-07,20:55:20,180,km,3.8,Ml
76 km al SO de Alto Hospicio,-20.876 ,-70.447,2022-09-07,16:07:51,2022-09-07,20:07:51,35,km,2.9,Ml
5 km al S de El Tabo,-33.502 ,-71.660,2022-09-07,15:48:45,2022-09-07,19:48:45,56,km,2.7,Ml
26 km al E de Sierra Gorda.,-22.988 ,-69.078,2022-09-07,12:10:33,2022-09-07,16:10:33,109,km,2.9,Ml
36 km al SE de Pica,-20.758 ,-69.137,2022-09-07,11:59:02,2022-09-07,15:59:02,94,km,2.9,Ml
61 km al N de Quillagua,-21.128 ,-69.672,2022-09-07,10:56:55,2022-09-07,14:56:55,10,km,2.8,Ml
74 km al E de Mina Los Pelambres,-31.574 ,-69.866,2022-09-07,10:52:15,2022-09-07,14:52:15,151,km,2.8,Ml
30 km al SE de Petorca,-32.470 ,-70.741,2022-09-07,10:46:34,2022-09-07,14:46:34,100,km,2.7,Ml
107 km al E de Socaire,-23.828 ,-66.871,2022-09-07,10:32:10,2022-09-07,14:32:10,221,km,4.4,Ml
51 km al SO de Los Vilos,-32.227 ,-71.906,2022-09-07,09:49:05,2022-09-07,13:49:05,28,km,2.7,Ml
27 km al NO de Huasco,-28.292 ,-71.416,2022-09-07,09:35:10,2022-09-07,13:35:10,35,km,2.7,Ml
90 km al NO de Punta Arenas,-52.517 ,-71.715,2022-09-07,09:23:19,2022-09-07,13:23:19,38,km,2.7,Ml
29 km al NE de Calama,-22.301 ,-68.712,2022-09-07,07:51:07,2022-09-07,11:51:07,119,km,2.5,Ml
111 km al NO de Canela Baja,-30.925 ,-72.485,2022-09-07,07:33:44,2022-09-07,11:33:44,47,km,2.9,Ml
20 km al N de Petorca,-32.068 ,-70.942,2022-09-07,07:29:54,2022-09-07,11:29:54,94,km,3.8,Ml
38 km al S de Taltal,-25.744 ,-70.557,2022-09-07,06:42:25,2022-09-07,10:42:25,55,km,2.7,Ml
43 km al SO de Los Vilos,-32.242 ,-71.749,2022-09-07,06:05:51,2022-09-07,10:05:51,29,km,3.2,Ml
49 km al NO de Tongoy,-29.938 ,-71.852,2022-09-07,05:57:33,2022-09-07,09:57:33,34,km,2.6,Ml
51 km al SO de Mina Collahuasi,-21.089 ,-69.059,2022-09-07,02:50:15,2022-09-07,06:50:15,113,km,2.8,Ml
44 km al S de Baquedano,-23.733 ,-69.855,2022-09-07,02:39:07,2022-09-07,06:39:07,55,km,3.7,Ml
23 km al SO de ConstituciÃ³n,-35.494 ,-72.578,2022-09-07,02:01:25,2022-09-07,06:01:25,39,km,3.0,Ml
59 km al O de El Tabo,-33.558 ,-72.295,2022-09-06,23:30:59,2022-09-07,03:30:59,44,km,2.6,Ml
64 km al O de Arica,-18.633 ,-70.904,2022-09-06,21:41:27,2022-09-07,01:41:27,32,km,2.5,Ml
28 km al O de Ralco,-37.998 ,-71.925,2022-09-06,20:41:59,2022-09-07,00:41:59,81,km,3.3,Ml
38 km al SE de Mina La Escondida.,-24.424 ,-68.725,2022-09-06,20:05:25,2022-09-07,00:05:25,96,km,3.2,Ml
