evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
43 km al S de Socaire,-23.972 ,-67.823,2022-09-09,19:52:57,2022-09-09,23:52:57,274,km,2.7,Ml
25 km al N de Calama,-22.248 ,-68.900,2022-09-09,18:37:32,2022-09-09,22:37:32,98,km,2.5,Ml
90 km al NO de Punta Arenas,-52.489 ,-71.642,2022-09-09,16:57:16,2022-09-09,20:57:16,37,km,3.7,Ml
29 km al NE de Calama,-22.308 ,-68.706,2022-09-09,16:30:19,2022-09-09,20:30:19,125,km,2.6,Ml
58 km al S de Socaire,-24.095 ,-67.732,2022-09-09,16:23:26,2022-09-09,20:23:26,201,km,3.1,Ml
35 km al SO de Mina Collahuasi,-21.049 ,-68.896,2022-09-09,14:09:09,2022-09-09,18:09:09,116,km,2.8,Ml
37 km al E de El Salvador,-26.125 ,-69.268,2022-09-09,12:51:06,2022-09-09,16:51:06,127,km,3.1,Ml
27 km al O de Putre,-18.169 ,-69.811,2022-09-09,12:08:40,2022-09-09,16:08:40,94,km,2.9,Ml
41 km al S de Mina Los Pelambres,-32.185 ,-70.486,2022-09-09,11:14:25,2022-09-09,15:14:25,133,km,2.8,Ml
41 km al NE de Los Andes.,-32.542 ,-70.331,2022-09-09,11:13:03,2022-09-09,15:13:03,108,km,2.5,Ml
114 km al SE de Socaire,-24.222 ,-67.007,2022-09-09,10:51:20,2022-09-09,14:51:20,212,km,3.0,Ml
32 km al O de Mina Collahuasi,-20.929 ,-68.946,2022-09-09,10:22:11,2022-09-09,14:22:11,104,km,2.6,Ml
61 km al E de Baquedano,-23.522 ,-69.279,2022-09-09,10:13:58,2022-09-09,14:13:58,88,km,4.0,Ml
50 km al NE de Calama,-22.051 ,-68.742,2022-09-09,10:09:35,2022-09-09,14:09:35,113,km,2.6,Ml
9 km al E de CamiÃ±a,-19.285 ,-69.346,2022-09-09,09:45:43,2022-09-09,13:45:43,97,km,2.7,Ml
12 km al SO de Los Vilos,-31.963 ,-71.618,2022-09-09,08:57:06,2022-09-09,12:57:06,68,km,2.9,Ml
127 km al E de Paihuano,-30.287 ,-69.231,2022-09-09,07:53:06,2022-09-09,11:53:06,147,km,2.9,Ml
47 km al O de Punitaqui,-30.889 ,-71.743,2022-09-09,07:16:58,2022-09-09,11:16:58,30,km,2.6,Ml
84 km al E de Socaire,-23.637 ,-67.072,2022-09-09,06:59:05,2022-09-09,10:59:05,180,km,2.8,Ml
61 km al S de Mina La Escondida.,-24.788 ,-69.252,2022-09-09,06:34:31,2022-09-09,10:34:31,96,km,3.4,Ml
47 km al N de Calama,-22.063 ,-68.806,2022-09-09,05:05:50,2022-09-09,09:05:50,108,km,3.2,Ml
42 km al S de Mina Collahuasi,-21.194 ,-68.760,2022-09-09,04:44:16,2022-09-09,08:44:16,115,km,2.7,Ml
35 km al O de OllagÃ¼e,-21.244 ,-68.586,2022-09-09,04:07:57,2022-09-09,08:07:57,118,km,3.0,Ml
61 km al SO de OllagÃ¼e,-21.632 ,-68.653,2022-09-09,02:28:32,2022-09-09,06:28:32,117,km,3.0,Ml
36 km al SO de Mina Collahuasi,-21.124 ,-68.799,2022-09-09,01:54:35,2022-09-09,05:54:35,110,km,3.4,Ml
42 km al O de Castro,-42.650 ,-74.220,2022-09-09,01:35:19,2022-09-09,05:35:19,33,km,2.6,Ml
98 km al E de Socaire,-23.624 ,-66.928,2022-09-09,00:21:35,2022-09-09,04:21:35,199,km,2.8,Ml
55 km al S de Socaire,-24.073 ,-67.758,2022-09-08,23:23:30,2022-09-09,03:23:30,240,km,2.8,Ml
67 km al E de Socaire,-23.818 ,-67.276,2022-09-08,23:21:24,2022-09-09,03:21:24,268,km,3.1,Ml
101 km al E de Tierra Amarilla,-27.769 ,-69.290,2022-09-08,22:42:21,2022-09-09,02:42:21,108,km,2.7,Ml
29 km al E de Cuya,-19.096 ,-69.914,2022-09-08,22:23:46,2022-09-09,02:23:46,73,km,2.8,Ml
23 km al N de Calama,-22.267 ,-68.955,2022-09-08,21:59:15,2022-09-09,01:59:15,120,km,2.6,Ml
