evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
20 km al NO de Punitaqui,-30.713 ,-71.412,2022-09-18,20:42:33,2022-09-18,23:42:33,47,km,2.8,Ml
60 km al SO de OllagÃ¼e,-21.689 ,-68.540,2022-09-18,20:09:44,2022-09-18,23:09:44,126,km,3.8,Ml
21 km al N de Huasco,-28.291 ,-71.152,2022-09-18,19:26:46,2022-09-18,22:26:46,45,km,2.5,Ml
72 km al E de San Pedro de Atacama,-22.756 ,-67.525,2022-09-18,19:24:41,2022-09-18,22:24:41,253,km,3.1,Ml
104 km al E de Tierra Amarilla,-27.483 ,-69.210,2022-09-18,18:25:32,2022-09-18,21:25:32,123,km,3.5,Ml
97 km al NE de San Pedro de Atacama,-22.317 ,-67.513,2022-09-18,17:36:09,2022-09-18,20:36:09,239,km,2.9,Ml
34 km al NO de MarÃ­a Elena,-22.074 ,-69.811,2022-09-18,16:53:26,2022-09-18,19:53:26,60,km,4.0,Ml
32 km al S de Mina Collahuasi,-21.110 ,-68.589,2022-09-18,15:20:57,2022-09-18,18:20:57,137,km,4.2,Ml
20 km al SO de Arica,-18.567 ,-70.488,2022-09-18,14:40:15,2022-09-18,17:40:15,41,km,2.9,Ml
70 km al S de OllagÃ¼e,-21.827 ,-68.434,2022-09-18,14:07:30,2022-09-18,17:07:30,135,km,2.6,Ml
44 km al SO de Mina Collahuasi,-21.070 ,-68.992,2022-09-18,12:24:21,2022-09-18,15:24:21,110,km,2.8,Ml
32 km al S de Calama,-22.743 ,-69.033,2022-09-18,07:13:56,2022-09-18,10:13:56,92,km,2.5,Ml
88 km al NE de San Pedro de Atacama,-22.196 ,-67.856,2022-09-18,05:45:16,2022-09-18,08:45:16,197,km,3.2,Ml
59 km al S de CamiÃ±a,-19.808 ,-69.237,2022-09-18,05:07:18,2022-09-18,08:07:18,101,km,2.8,Ml
23 km al O de Ovalle,-30.641 ,-71.440,2022-09-18,02:02:02,2022-09-18,05:02:02,41,km,2.6,Ml
115 km al SE de Socaire,-24.447 ,-67.256,2022-09-18,01:14:27,2022-09-18,04:14:27,186,km,3.2,Ml
77 km al O de Cobquecura,-36.074 ,-73.653,2022-09-18,00:24:01,2022-09-18,03:24:01,30,km,2.7,Ml
107 km al E de Socaire,-23.409 ,-66.862,2022-09-17,22:20:06,2022-09-18,01:20:06,215,km,3.2,Ml
