evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
99 km al E de Paihuano,-30.242 ,-69.518,2022-01-05,20:27:52,2022-01-05,23:27:52,19,km,2.6,Ml
1191 km al S de Ushuaia,-65.399 ,-71.249,2022-01-05,20:24:40,2022-01-05,23:24:40,16,km,5.9,Mww
38 km al SE de Pica,-20.794 ,-69.159,2022-01-05,19:28:21,2022-01-05,22:28:21,96,km,3.4,Ml
110 km al E de Alto del Carmen,-28.607 ,-69.375,2022-01-05,19:24:41,2022-01-05,22:24:41,120,km,3.3,Ml
22 km al O de Ovalle,-30.570 ,-71.433,2022-01-05,18:43:59,2022-01-05,21:43:59,19,km,3.0,Ml
34 km al S de Calama,-22.771 ,-68.861,2022-01-05,17:47:02,2022-01-05,20:47:02,100,km,2.9,Ml
44 km al NO de Quillagua,-21.297 ,-69.700,2022-01-05,14:51:59,2022-01-05,17:51:59,48,km,2.7,Ml
38 km al O de Socaire,-23.559 ,-68.265,2022-01-05,13:39:11,2022-01-05,16:39:11,118,km,2.6,Ml
58 km al S de Socaire,-24.085 ,-68.073,2022-01-05,10:50:31,2022-01-05,13:50:31,165,km,2.9,Ml
93 km al SE de Socaire,-24.105 ,-67.171,2022-01-05,07:38:09,2022-01-05,10:38:09,182,km,3.3,Ml
46 km al O de La Ligua,-32.512 ,-71.717,2022-01-05,06:31:47,2022-01-05,09:31:47,34,km,2.6,Ml
27 km al E de Calama,-22.414 ,-68.671,2022-01-05,02:59:33,2022-01-05,05:59:33,124,km,2.9,Ml
28 km al E de Pica,-20.438 ,-69.067,2022-01-05,02:10:15,2022-01-05,05:10:15,105,km,2.8,Ml
32 km al S de Mina Collahuasi,-21.113 ,-68.685,2022-01-04,23:17:26,2022-01-05,02:17:26,124,km,3.9,Ml
40 km al SO de Mina Collahuasi,-21.097 ,-68.915,2022-01-04,22:54:15,2022-01-05,01:54:15,109,km,3.1,Ml
61 km al NO de Tongoy,-29.986 ,-72.044,2022-01-04,21:40:13,2022-01-05,00:40:13,29,km,2.9,Ml
