evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
9 km al E de Cobquecura,-36.137 ,-72.699,2022-01-10,19:38:32,2022-01-10,22:38:32,36,km,3.2,Ml
121 km al SE de Socaire,-24.510 ,-67.260,2022-01-10,18:06:25,2022-01-10,21:06:25,217,km,2.9,Ml
45 km al SO de Mina Collahuasi,-21.108 ,-68.970,2022-01-10,17:46:13,2022-01-10,20:46:13,103,km,2.5,Ml
69 km al SO de Tongoy,-30.644 ,-72.058,2022-01-10,16:04:31,2022-01-10,19:04:31,17,km,2.7,Ml
69 km al SO de OllagÃ¼e,-21.797 ,-68.507,2022-01-10,15:48:24,2022-01-10,18:48:24,135,km,3.0,Ml
40 km al O de ConcepciÃ³n,-36.797 ,-73.497,2022-01-10,15:13:43,2022-01-10,18:13:43,18,km,2.6,Ml
79 km al S de Mina La Escondida.,-24.939 ,-69.313,2022-01-10,14:49:15,2022-01-10,17:49:15,124,km,3.1,Ml
5 km al NE de El Salvador,-26.197 ,-69.602,2022-01-10,14:20:19,2022-01-10,17:20:19,101,km,2.7,Ml
44 km al O de Mina Collahuasi,-20.843 ,-69.083,2022-01-10,13:30:50,2022-01-10,16:30:50,110,km,2.6,Ml
14 km al O de Punitaqui,-30.790 ,-71.394,2022-01-10,13:27:11,2022-01-10,16:27:11,43,km,3.2,Ml
27 km al O de OllagÃ¼e,-21.195 ,-68.512,2022-01-10,13:08:33,2022-01-10,16:08:33,134,km,2.6,Ml
38 km al E de Mina Los Pelambres,-31.874 ,-70.185,2022-01-10,13:01:10,2022-01-10,16:01:10,119,km,2.8,Ml
31 km al NO de Colina,-32.996 ,-70.900,2022-01-10,12:42:28,2022-01-10,15:42:28,74,km,3.5,Ml
38 km al E de Los Andes.,-32.914 ,-70.208,2022-01-10,08:16:32,2022-01-10,11:16:32,99,km,3.2,Ml
38 km al NE de Calama,-22.256 ,-68.643,2022-01-10,08:15:45,2022-01-10,11:15:45,119,km,3.7,Ml
161 km al NO de BahÃ­a Mansa,-39.400 ,-74.815,2022-01-10,07:58:31,2022-01-10,10:58:31,28,km,3.0,Ml
47 km al SE de Arica,-18.667 ,-69.922,2022-01-10,07:09:15,2022-01-10,10:09:15,91,km,2.8,Ml
47 km al NO de Caldera,-26.737 ,-71.111,2022-01-10,07:02:21,2022-01-10,10:02:21,19,km,3.9,Ml
59 km al SO de Tongoy,-30.637 ,-71.925,2022-01-10,06:55:29,2022-01-10,09:55:29,31,km,2.8,Ml
58 km al SO de Caldera,-27.500 ,-71.157,2022-01-10,06:42:27,2022-01-10,09:42:27,45,km,2.7,Ml
13 km al O de Andacollo,-30.224 ,-71.224,2022-01-10,06:32:42,2022-01-10,09:32:42,55,km,2.7,Ml
14 km al O de Punitaqui,-30.802 ,-71.400,2022-01-10,04:06:33,2022-01-10,07:06:33,45,km,4.9,Mw
63 km al NE de Calama,-21.976 ,-68.635,2022-01-10,03:52:22,2022-01-10,06:52:22,131,km,3.9,Ml
57 km al E de OllagÃ¼e,-21.085 ,-67.722,2022-01-10,03:34:45,2022-01-10,06:34:45,235,km,3.5,Ml
53 km al SO de Mina Collahuasi,-21.229 ,-68.923,2022-01-10,03:16:08,2022-01-10,06:16:08,118,km,3.4,Ml
60 km al N de Pica,-19.982 ,-69.139,2022-01-10,01:05:38,2022-01-10,04:05:38,96,km,2.5,Ml
95 km al SO de Pisagua,-19.962 ,-71.031,2022-01-09,22:30:16,2022-01-10,01:30:16,31,km,2.6,Ml
