evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
75 km al S de Socaire,-24.232 ,-67.658,2022-01-29,20:05:58,2022-01-29,23:05:58,224,km,3.3,Ml
49 km al S de Mina Collahuasi,-21.249 ,-68.804,2022-01-29,19:16:06,2022-01-29,22:16:06,97,km,2.8,Ml
39 km al SE de Mina Los Pelambres,-32.142 ,-70.415,2022-01-29,18:57:03,2022-01-29,21:57:03,142,km,2.7,Ml
48 km al SE de Pica,-20.883 ,-69.138,2022-01-29,18:45:57,2022-01-29,21:45:57,107,km,2.5,Ml
158 km al SO de Lebu,-38.338 ,-75.206,2022-01-29,17:46:45,2022-01-29,20:46:45,26,km,2.8,Ml
113 km al SE de OllagÃ¼e,-21.844 ,-67.393,2022-01-29,17:46:05,2022-01-29,20:46:05,195,km,4.6,Ml
58 km al S de Mina Collahuasi,-21.334 ,-68.786,2022-01-29,16:55:37,2022-01-29,19:55:37,111,km,2.5,Ml
108 km al SE de Alto del Carmen,-29.348 ,-69.605,2022-01-29,15:51:16,2022-01-29,18:51:16,122,km,3.8,Ml
35 km al NO de Punitaqui,-30.679 ,-71.584,2022-01-29,14:55:42,2022-01-29,17:55:42,31,km,2.8,Ml
38 km al NO de Punitaqui,-30.664 ,-71.602,2022-01-29,14:51:04,2022-01-29,17:51:04,35,km,3.2,Ml
68 km al SE de Socaire,-23.977 ,-67.372,2022-01-29,13:49:20,2022-01-29,16:49:20,216,km,2.6,Ml
53 km al S de Pica,-20.949 ,-69.179,2022-01-29,12:55:05,2022-01-29,15:55:05,104,km,2.6,Ml
31 km al O de Arauco,-37.149 ,-73.650,2022-01-29,12:43:27,2022-01-29,15:43:27,42,km,2.9,Ml
54 km al SE de Socaire,-23.978 ,-67.572,2022-01-29,08:42:13,2022-01-29,11:42:13,230,km,2.7,Ml
2 km al O de CamiÃ±a,-19.316 ,-69.449,2022-01-29,08:18:07,2022-01-29,11:18:07,103,km,3.3,Ml
30 km al O de Arauco,-37.253 ,-73.659,2022-01-29,07:18:07,2022-01-29,10:18:07,33,km,2.5,Ml
24 km al O de Arauco,-37.204 ,-73.587,2022-01-29,06:55:38,2022-01-29,09:55:38,38,km,3.2,Ml
31 km al O de Arauco,-37.241 ,-73.666,2022-01-29,05:47:53,2022-01-29,08:47:53,26,km,2.9,Ml
17 km al NO de Baquedano,-23.194 ,-69.908,2022-01-29,05:46:31,2022-01-29,08:46:31,46,km,3.0,Ml
35 km al O de Arauco,-37.215 ,-73.715,2022-01-29,05:46:13,2022-01-29,08:46:13,32,km,3.0,Ml
24 km al O de Arauco,-37.260 ,-73.591,2022-01-29,05:41:07,2022-01-29,08:41:07,31,km,3.1,Ml
26 km al O de Arauco,-37.238 ,-73.614,2022-01-29,04:56:10,2022-01-29,07:56:10,33,km,2.6,Ml
88 km al SE de Socaire,-24.195 ,-67.338,2022-01-29,04:53:21,2022-01-29,07:53:21,209,km,3.5,Ml
66 km al O de Taltal,-25.485 ,-71.133,2022-01-29,04:00:54,2022-01-29,07:00:54,28,km,3.1,Ml
48 km al E de Mina Los Pelambres,-31.770 ,-70.085,2022-01-29,03:44:28,2022-01-29,06:44:28,126,km,3.2,Ml
12 km al NO de Pisagua,-19.508 ,-70.283,2022-01-29,03:15:01,2022-01-29,06:15:01,25,km,2.7,Ml
30 km al O de Arauco,-37.209 ,-73.658,2022-01-29,02:26:21,2022-01-29,05:26:21,39,km,3.0,Ml
42 km al NE de OllagÃ¼e,-20.998 ,-67.934,2022-01-29,00:58:25,2022-01-29,03:58:25,180,km,3.9,Ml
42 km al N de Lebu,-37.239 ,-73.711,2022-01-29,00:15:13,2022-01-29,03:15:13,30,km,3.2,Ml
30 km al O de Arauco,-37.241 ,-73.652,2022-01-28,23:49:30,2022-01-29,02:49:30,31,km,3.2,Ml
77 km al SE de Socaire,-24.234 ,-67.617,2022-01-28,23:28:11,2022-01-29,02:28:11,198,km,3.3,Ml
11 km al N de San JosÃ© de Maipo,-33.549 ,-70.387,2022-01-28,23:23:34,2022-01-29,02:23:34,20,km,3.0,Ml
55 km al SE de Socaire,-23.946 ,-67.516,2022-01-28,23:15:13,2022-01-29,02:15:13,222,km,3.2,Ml
33 km al O de Arauco,-37.205 ,-73.689,2022-01-28,23:07:09,2022-01-29,02:07:09,36,km,2.7,Ml
68 km al S de OllagÃ¼e,-21.809 ,-68.444,2022-01-28,22:11:08,2022-01-29,01:11:08,127,km,3.7,Ml
