evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
19 km al NO de Huasco,-28.347 ,-71.367,2022-01-04,18:33:14,2022-01-04,21:33:14,27,km,2.6,Ml
17 km al NO de Tongoy,-30.126 ,-71.596,2022-01-04,16:03:56,2022-01-04,19:03:56,34,km,2.6,Ml
59 km al N de Mina La Escondida.,-23.762 ,-68.882,2022-01-04,15:02:38,2022-01-04,18:02:38,97,km,2.9,Ml
26 km al NE de Pisagua,-19.498 ,-69.988,2022-01-04,13:17:41,2022-01-04,16:17:41,83,km,3.0,Ml
36 km al NO de Tocopilla,-21.811 ,-70.373,2022-01-04,08:20:50,2022-01-04,11:20:50,31,km,2.9,Ml
81 km al NE de Socaire,-23.121 ,-67.277,2022-01-04,07:04:33,2022-01-04,10:04:33,246,km,2.8,Ml
16 km al SO de Calama,-22.597 ,-69.000,2022-01-04,05:43:02,2022-01-04,08:43:02,86,km,2.5,Ml
58 km al O de OllagÃ¼e,-21.412 ,-68.779,2022-01-04,05:02:16,2022-01-04,08:02:16,104,km,2.7,Ml
40 km al NO de San FabiÃ¡n,-36.222 ,-71.706,2022-01-04,04:06:55,2022-01-04,07:06:55,92,km,4.1,Ml
56 km al NO de Quillagua,-21.318 ,-69.933,2022-01-04,02:52:57,2022-01-04,05:52:57,47,km,2.9,Ml
37 km al SE de Mina Los Pelambres,-32.057 ,-70.313,2022-01-04,02:33:56,2022-01-04,05:33:56,120,km,3.0,Ml
9 km al SO de Futrono,-40.198 ,-72.440,2022-01-03,22:11:26,2022-01-04,01:11:26,84,km,3.3,Ml
