evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al SE de Sierra Gorda.,-23.282 ,-68.924,2022-01-13,20:28:42,2022-01-13,23:28:42,97,km,2.5,Ml
16 km al SO de CopiapÃ³,-27.479 ,-70.426,2022-01-13,20:24:10,2022-01-13,23:24:10,80,km,4.0,Ml
50 km al S de Mina Collahuasi,-21.270 ,-68.730,2022-01-13,19:32:59,2022-01-13,22:32:59,120,km,2.6,Ml
73 km al O de Tongoy,-30.500 ,-72.196,2022-01-13,19:11:18,2022-01-13,22:11:18,34,km,2.6,Ml
75 km al O de Tongoy,-30.502 ,-72.226,2022-01-13,18:08:35,2022-01-13,21:08:35,26,km,2.9,Ml
69 km al O de Tongoy,-30.461 ,-72.168,2022-01-13,16:22:45,2022-01-13,19:22:45,39,km,2.7,Ml
88 km al O de Mina La Escondida.,-24.447 ,-69.904,2022-01-13,15:52:41,2022-01-13,18:52:41,65,km,3.1,Ml
39 km al S de Mina Collahuasi,-21.167 ,-68.750,2022-01-13,15:51:50,2022-01-13,18:51:50,124,km,3.0,Ml
40 km al NO de Caldera,-26.915 ,-71.186,2022-01-13,15:40:31,2022-01-13,18:40:31,31,km,3.0,Ml
30 km al S de Sierra Gorda.,-23.155 ,-69.214,2022-01-13,15:27:46,2022-01-13,18:27:46,97,km,3.0,Ml
43 km al O de Caldera,-26.915 ,-71.221,2022-01-13,15:19:37,2022-01-13,18:19:37,28,km,5.0,Mw
46 km al O de Caldera,-26.904 ,-71.252,2022-01-13,15:05:56,2022-01-13,18:05:56,24,km,2.9,Ml
30 km al N de ChillÃ¡n,-36.335 ,-72.106,2022-01-13,14:57:46,2022-01-13,17:57:46,79,km,2.6,Ml
40 km al NE de Calama,-22.249 ,-68.629,2022-01-13,14:07:17,2022-01-13,17:07:17,126,km,2.9,Ml
48 km al NE de Mina La Escondida.,-23.888 ,-68.834,2022-01-13,13:33:52,2022-01-13,16:33:52,110,km,2.9,Ml
57 km al SE de Mina Los Pelambres,-32.297 ,-70.344,2022-01-13,12:03:57,2022-01-13,15:03:57,98,km,2.5,Ml
21 km al SO de Putre,-18.316 ,-69.708,2022-01-13,11:51:17,2022-01-13,14:51:17,114,km,3.3,Ml
90 km al SE de Socaire,-24.292 ,-67.459,2022-01-13,10:52:02,2022-01-13,13:52:02,208,km,4.3,Ml
182 km al E de San Pedro de Atacama,-22.528 ,-66.476,2022-01-13,10:19:44,2022-01-13,13:19:44,291,km,3.6,Ml
25 km al SE de CuricÃ³,-35.184 ,-71.111,2022-01-13,09:12:12,2022-01-13,12:12:12,88,km,2.9,Ml
25 km al N de Calama,-22.252 ,-68.859,2022-01-13,09:10:44,2022-01-13,12:10:44,115,km,3.5,Ml
23 km al O de Linares,-35.905 ,-71.844,2022-01-13,08:15:36,2022-01-13,11:15:36,76,km,3.0,Ml
47 km al O de Caldera,-26.912 ,-71.262,2022-01-13,07:27:37,2022-01-13,10:27:37,28,km,2.5,Ml
40 km al NO de Caldera,-26.735 ,-70.979,2022-01-13,03:49:13,2022-01-13,06:49:13,25,km,3.0,Ml
86 km al SO de San Pedro de Atacama,-23.514 ,-68.738,2022-01-13,03:45:09,2022-01-13,06:45:09,101,km,3.2,Ml
9 km al E de Calama,-22.480 ,-68.840,2022-01-13,02:48:44,2022-01-13,05:48:44,113,km,3.6,Ml
10 km al S de Sierra Gorda.,-22.989 ,-69.286,2022-01-13,01:13:46,2022-01-13,04:13:46,82,km,4.2,Ml
72 km al SO de Lebu,-38.039 ,-74.274,2022-01-13,00:21:18,2022-01-13,03:21:18,32,km,3.0,Ml
82 km al SE de Socaire,-24.230 ,-67.484,2022-01-12,23:22:06,2022-01-13,02:22:06,212,km,3.1,Ml
17 km al NE de Lebu,-37.472 ,-73.568,2022-01-12,21:36:28,2022-01-13,00:36:28,34,km,2.7,Ml
13 km al E de Lebu,-37.581 ,-73.519,2022-01-12,21:06:44,2022-01-13,00:06:44,24,km,3.8,Ml
15 km al NO de Lebu,-37.510 ,-73.773,2022-01-12,21:04:58,2022-01-13,00:04:58,35,km,3.0,Ml
