evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
11 km al O de San Pedro de Atacama,-22.891 ,-68.299,2022-01-02,20:45:40,2022-01-02,23:45:40,149,km,3.1,Ml
24 km al NE de San JosÃ© de Maipo,-33.532 ,-70.124,2022-01-02,20:39:54,2022-01-02,23:39:54,109,km,2.8,Ml
49 km al SO de Tongoy,-30.657 ,-71.700,2022-01-02,20:13:42,2022-01-02,23:13:42,24,km,2.7,Ml
47 km al SO de Tongoy,-30.639 ,-71.698,2022-01-02,20:13:21,2022-01-02,23:13:21,29,km,3.0,Ml
116 km al SE de Socaire,-24.146 ,-66.922,2022-01-02,19:43:49,2022-01-02,22:43:49,200,km,3.7,Ml
56 km al O de La Ligua,-32.482 ,-71.828,2022-01-02,18:27:50,2022-01-02,21:27:50,37,km,2.8,Ml
45 km al SO de Castro,-42.731 ,-74.192,2022-01-02,18:08:10,2022-01-02,21:08:10,29,km,3.9,Ml
54 km al SO de Taltal,-25.839 ,-70.729,2022-01-02,13:55:16,2022-01-02,16:55:16,28,km,3.3,Ml
13 km al O de La Serena,-29.922 ,-71.380,2022-01-02,11:11:14,2022-01-02,14:11:14,50,km,3.5,Ml
69 km al E de Socaire,-23.804 ,-67.252,2022-01-02,10:03:21,2022-01-02,13:03:21,230,km,3.0,Ml
33 km al O de Punitaqui,-30.724 ,-71.585,2022-01-02,08:58:33,2022-01-02,11:58:33,35,km,2.8,Ml
24 km al SO de OllagÃ¼e,-21.391 ,-68.401,2022-01-02,08:56:56,2022-01-02,11:56:56,137,km,4.1,Ml
63 km al NO de Cobquecura,-35.771 ,-73.332,2022-01-02,04:11:10,2022-01-02,07:11:10,29,km,3.0,Ml
56 km al NO de Cobquecura,-35.832 ,-73.292,2022-01-02,02:42:55,2022-01-02,05:42:55,10,km,2.9,Ml
53 km al NO de Cobquecura,-35.807 ,-73.219,2022-01-02,02:27:34,2022-01-02,05:27:34,10,km,2.8,Ml
54 km al NE de Pozo Almonte,-19.817 ,-69.564,2022-01-02,01:38:32,2022-01-02,04:38:32,105,km,3.1,Ml
52 km al O de ValparaÃ­so,-33.076 ,-72.175,2022-01-02,01:16:08,2022-01-02,04:16:08,13,km,2.7,Ml
13 km al O de Petorca,-32.299 ,-71.053,2022-01-02,00:18:07,2022-01-02,03:18:07,82,km,3.9,Ml
