evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
86 km al E de Socaire,-23.686 ,-67.051,2022-07-31,18:44:21,2022-07-31,22:44:21,235,km,3.5,Ml
42 km al SO de Huasco,-28.805 ,-71.418,2022-07-31,15:31:22,2022-07-31,19:31:22,31,km,2.5,Ml
46 km al SO de Mina Collahuasi,-21.173 ,-68.907,2022-07-31,12:39:46,2022-07-31,16:39:46,112,km,2.9,Ml
72 km al NO de Lebu,-37.103 ,-74.168,2022-07-31,09:13:16,2022-07-31,13:13:16,35,km,3.2,Ml
32 km al NE de Calama,-22.249 ,-68.727,2022-07-31,08:12:49,2022-07-31,12:12:49,108,km,2.5,Ml
39 km al SO de Mina Collahuasi,-21.042 ,-68.950,2022-07-31,07:19:58,2022-07-31,11:19:58,116,km,4.2,Ml
19 km al NO de Pisagua,-19.468 ,-70.337,2022-07-31,06:52:11,2022-07-31,10:52:11,30,km,3.5,Ml
17 km al SE de Calama,-22.565 ,-68.795,2022-07-31,06:15:01,2022-07-31,10:15:01,98,km,3.2,Ml
13 km al E de CuricÃ³,-35.022 ,-71.103,2022-07-31,05:47:23,2022-07-31,09:47:23,92,km,3.2,Ml
38 km al NO de San Pedro de Atacama,-22.728 ,-68.502,2022-07-31,04:47:13,2022-07-31,08:47:13,123,km,2.8,Ml
39 km al SO de Putre,-18.511 ,-69.726,2022-07-31,04:42:38,2022-07-31,08:42:38,106,km,2.8,Ml
34 km al N de Quillagua,-21.357 ,-69.524,2022-07-31,04:33:26,2022-07-31,08:33:26,75,km,4.4,Ml
28 km al SO de Mina La Escondida.,-24.501 ,-69.167,2022-07-31,04:08:43,2022-07-31,08:08:43,94,km,2.9,Ml
47 km al NO de ValparaÃ­so,-32.665 ,-71.839,2022-07-31,01:53:37,2022-07-31,05:53:37,31,km,3.0,Ml
25 km al O de OllagÃ¼e,-21.211 ,-68.494,2022-07-31,00:29:32,2022-07-31,04:29:32,133,km,3.0,Ml
33 km al NE de Calama,-22.211 ,-68.780,2022-07-31,00:04:59,2022-07-31,04:04:59,115,km,3.8,Ml
29 km al SO de El Tabo,-33.590 ,-71.932,2022-07-31,00:02:25,2022-07-31,04:02:25,40,km,3.5,Ml
63 km al NE de Los Andes.,-32.385 ,-70.192,2022-07-30,22:48:04,2022-07-31,02:48:04,117,km,2.5,Ml
27 km al NE de VichuquÃ©n,-34.769 ,-71.732,2022-07-30,21:23:05,2022-07-31,01:23:05,44,km,2.5,Ml
