evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
46 km al E de Mejillones,-22.959 ,-70.030,2022-07-23,19:08:27,2022-07-23,23:08:27,22,km,3.2,Ml
44 km al E de Pisagua,-19.507 ,-69.809,2022-07-23,17:42:52,2022-07-23,21:42:52,69,km,4.0,Ml
37 km al N de Pica,-20.168 ,-69.246,2022-07-23,14:22:19,2022-07-23,18:22:19,90,km,3.2,Ml
20 km al E de OllagÃ¼e,-21.218 ,-68.062,2022-07-23,14:12:25,2022-07-23,18:12:25,168,km,2.9,Ml
110 km al NE de San Pedro de Atacama,-22.144 ,-67.538,2022-07-23,12:17:16,2022-07-23,16:17:16,198,km,3.6,Ml
40 km al O de Mina Collahuasi,-20.893 ,-69.040,2022-07-23,10:48:56,2022-07-23,14:48:56,107,km,2.5,Ml
110 km al E de Socaire,-23.783 ,-66.834,2022-07-23,09:09:42,2022-07-23,13:09:42,207,km,3.3,Ml
13 km al NE de Cuya,-19.112 ,-70.069,2022-07-23,09:05:10,2022-07-23,13:05:10,48,km,3.1,Ml
69 km al S de Socaire,-24.182 ,-67.672,2022-07-23,08:43:17,2022-07-23,12:43:17,233,km,3.3,Ml
62 km al S de Mina Collahuasi,-21.352 ,-68.854,2022-07-23,07:58:43,2022-07-23,11:58:43,117,km,3.3,Ml
48 km al S de Pica,-20.913 ,-69.439,2022-07-23,06:52:24,2022-07-23,10:52:24,90,km,2.5,Ml
15 km al O de Canela Baja,-31.384 ,-71.619,2022-07-23,02:20:19,2022-07-23,06:20:19,43,km,3.0,Ml
65 km al SE de Socaire,-24.126 ,-67.624,2022-07-23,02:15:18,2022-07-23,06:15:18,224,km,3.4,Ml
78 km al SE de Socaire,-23.917 ,-67.214,2022-07-23,00:33:08,2022-07-23,04:33:08,246,km,3.5,Ml
91 km al E de Monte Patria,-30.808 ,-70.012,2022-07-23,00:16:58,2022-07-23,04:16:58,124,km,2.7,Ml
47 km al NO de Pichilemu,-34.060 ,-72.333,2022-07-22,21:17:41,2022-07-23,01:17:41,33,km,2.8,Ml
