evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
29 km al NO de Tongoy,-30.035 ,-71.659,2022-07-16,19:48:29,2022-07-16,23:48:29,35,km,2.9,Ml
83 km al SO de Mina La Escondida.,-24.912 ,-69.478,2022-07-16,19:36:27,2022-07-16,23:36:27,118,km,2.5,Ml
70 km al E de Quillagua,-21.414 ,-68.912,2022-07-16,19:25:08,2022-07-16,23:25:08,108,km,3.9,Ml
55 km al S de Tocopilla,-22.584 ,-70.301,2022-07-16,18:49:00,2022-07-16,22:49:00,58,km,2.5,Ml
63 km al SE de Socaire,-24.092 ,-67.594,2022-07-16,18:45:01,2022-07-16,22:45:01,264,km,2.9,Ml
18 km al E de Los Ãngeles,-37.497 ,-72.153,2022-07-16,18:33:00,2022-07-16,22:33:00,76,km,4.5,Mw
85 km al S de Socaire,-24.354 ,-67.822,2022-07-16,16:56:25,2022-07-16,20:56:25,221,km,3.2,Ml
37 km al SO de Mina Collahuasi,-21.075 ,-68.890,2022-07-16,15:30:08,2022-07-16,19:30:08,109,km,2.6,Ml
41 km al S de Mina Collahuasi,-21.196 ,-68.671,2022-07-16,15:16:38,2022-07-16,19:16:38,119,km,3.1,Ml
68 km al E de Socaire,-23.840 ,-67.276,2022-07-16,13:45:55,2022-07-16,17:45:55,254,km,2.9,Ml
57 km al SO de San Pedro de Atacama,-23.273 ,-68.598,2022-07-16,10:09:04,2022-07-16,14:09:04,145,km,3.8,Ml
72 km al S de Socaire,-24.218 ,-67.707,2022-07-16,09:03:25,2022-07-16,13:03:25,232,km,3.3,Ml
36 km al N de BahÃ­a Mansa,-40.269 ,-73.794,2022-07-16,08:51:26,2022-07-16,12:51:26,26,km,3.3,Ml
96 km al SE de Socaire,-23.986 ,-67.054,2022-07-16,08:25:41,2022-07-16,12:25:41,187,km,3.5,Ml
38 km al O de Antofagasta,-23.513 ,-70.758,2022-07-16,07:46:14,2022-07-16,11:46:14,20,km,2.7,Ml
40 km al O de Punitaqui,-30.868 ,-71.671,2022-07-16,07:30:38,2022-07-16,11:30:38,26,km,4.0,Ml
47 km al S de Pica,-20.898 ,-69.209,2022-07-16,07:06:38,2022-07-16,11:06:38,111,km,3.1,Ml
45 km al N de Los Andes.,-32.449 ,-70.442,2022-07-16,06:27:41,2022-07-16,10:27:41,122,km,2.7,Ml
50 km al S de Tocopilla,-22.539 ,-70.238,2022-07-16,05:54:04,2022-07-16,09:54:04,45,km,2.5,Ml
76 km al SO de OllagÃ¼e,-21.843 ,-68.576,2022-07-16,05:02:18,2022-07-16,09:02:18,124,km,2.9,Ml
106 km al SE de Socaire,-24.363 ,-67.285,2022-07-16,04:59:39,2022-07-16,08:59:39,192,km,3.7,Ml
32 km al NE de Calama,-22.219 ,-68.780,2022-07-16,04:56:00,2022-07-16,08:56:00,114,km,2.6,Ml
32 km al NO de Mina Collahuasi,-20.700 ,-68.933,2022-07-16,04:07:39,2022-07-16,08:07:39,106,km,3.5,Ml
24 km al E de Putre,-18.208 ,-69.336,2022-07-16,03:55:59,2022-07-16,07:55:59,145,km,2.9,Ml
12 km al SE de Punitaqui,-30.915 ,-71.181,2022-07-16,03:18:40,2022-07-16,07:18:40,61,km,2.6,Ml
67 km al SE de Socaire,-24.109 ,-67.564,2022-07-16,00:07:46,2022-07-16,04:07:46,231,km,3.4,Ml
48 km al S de Calama,-22.890 ,-68.830,2022-07-15,22:55:03,2022-07-16,02:55:03,101,km,3.9,Ml
119 km al SE de Socaire,-24.489 ,-67.250,2022-07-15,22:05:52,2022-07-16,02:05:52,190,km,3.1,Ml
27 km al S de Lonquimay,-38.692 ,-71.427,2022-07-15,21:32:57,2022-07-16,01:32:57,141,km,3.3,Ml
50 km al N de Pica,-20.051 ,-69.221,2022-07-15,20:18:00,2022-07-16,00:18:00,93,km,3.7,Ml
103 km al E de Socaire,-23.441 ,-66.888,2022-07-15,20:17:03,2022-07-16,00:17:03,208,km,3.8,Ml
