evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
31 km al S de Baquedano,-23.597 ,-69.753,2022-07-04,18:16:51,2022-07-04,22:16:51,73,km,2.6,Ml
16 km al S de Punitaqui,-30.965 ,-71.311,2022-07-04,13:18:45,2022-07-04,17:18:45,69,km,2.7,Ml
24 km al S de OllagÃ¼e,-21.427 ,-68.179,2022-07-04,11:59:09,2022-07-04,15:59:09,151,km,4.1,Ml
18 km al O de Canela Baja,-31.459 ,-71.629,2022-07-04,10:40:38,2022-07-04,14:40:38,74,km,2.8,Ml
85 km al S de Socaire,-24.311 ,-67.599,2022-07-04,10:12:31,2022-07-04,14:12:31,215,km,3.6,Ml
43 km al SE de Linares,-36.106 ,-71.244,2022-07-04,08:01:15,2022-07-04,12:01:15,142,km,3.4,Ml
78 km al S de Socaire,-24.242 ,-67.620,2022-07-04,07:55:38,2022-07-04,11:55:38,223,km,3.3,Ml
41 km al SE de Pica,-20.816 ,-69.140,2022-07-04,05:54:56,2022-07-04,09:54:56,88,km,2.8,Ml
47 km al SO de CamiÃ±a,-19.707 ,-69.600,2022-07-04,02:28:10,2022-07-04,06:28:10,82,km,2.6,Ml
66 km al NE de Calama,-21.948 ,-68.629,2022-07-04,01:08:44,2022-07-04,05:08:44,122,km,3.1,Ml
38 km al NO de ChaÃ±aral.,-26.083 ,-70.857,2022-07-04,00:54:04,2022-07-04,04:54:04,39,km,3.2,Ml
13 km al NO de Petorca,-32.155 ,-71.010,2022-07-03,22:57:34,2022-07-04,02:57:34,76,km,3.5,Ml
23 km al NO de ValparaÃ­so,-32.955 ,-71.833,2022-07-03,22:03:44,2022-07-04,02:03:44,39,km,4.5,Mw
78 km al S de OllagÃ¼e,-21.885 ,-68.508,2022-07-03,21:01:36,2022-07-04,01:01:36,120,km,3.7,Ml
49 km al NO de Tongoy,-29.923 ,-71.825,2022-07-03,20:33:21,2022-07-04,00:33:21,15,km,2.6,Ml
