evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
39 km al O de Panguipulli,-39.765 ,-72.749,2022-07-28,18:55:08,2022-07-28,22:55:08,72,km,2.7,Ml
58 km al SO de OllagÃ¼e,-21.694 ,-68.495,2022-07-28,18:33:51,2022-07-28,22:33:51,122,km,3.6,Ml
77 km al E de Socaire,-23.834 ,-67.185,2022-07-28,17:54:23,2022-07-28,21:54:23,259,km,4.2,Ml
45 km al E de San Pedro de Atacama,-22.899 ,-67.766,2022-07-28,17:36:52,2022-07-28,21:36:52,176,km,3.8,Ml
41 km al NE de Calama,-22.237 ,-68.627,2022-07-28,16:02:33,2022-07-28,20:02:33,108,km,3.6,Ml
73 km al S de Socaire,-24.240 ,-67.762,2022-07-28,15:13:09,2022-07-28,19:13:09,216,km,3.5,Ml
23 km al O de Quillagua,-21.728 ,-69.747,2022-07-28,15:12:28,2022-07-28,19:12:28,67,km,2.5,Ml
70 km al NE de Calama,-21.899 ,-68.635,2022-07-28,14:38:52,2022-07-28,18:38:52,116,km,2.6,Ml
21 km al S de Santiago,-33.623 ,-70.603,2022-07-28,13:42:53,2022-07-28,17:42:53,92,km,2.6,Ml
28 km al O de OllagÃ¼e,-21.143 ,-68.504,2022-07-28,13:14:54,2022-07-28,17:14:54,123,km,3.0,Ml
65 km al SE de Socaire,-23.952 ,-67.386,2022-07-28,12:39:14,2022-07-28,16:39:14,250,km,3.7,Ml
40 km al NE de Calama,-22.185 ,-68.697,2022-07-28,12:10:32,2022-07-28,16:10:32,115,km,2.6,Ml
39 km al NE de Mejillones,-22.793 ,-70.264,2022-07-28,10:27:35,2022-07-28,14:27:35,56,km,2.8,Ml
26 km al NO de OllagÃ¼e,-21.122 ,-68.484,2022-07-28,09:28:36,2022-07-28,13:28:36,121,km,3.0,Ml
22 km al S de Sierra Gorda.,-23.098 ,-69.311,2022-07-28,07:46:49,2022-07-28,11:46:49,96,km,2.5,Ml
44 km al SE de Cuya,-19.399 ,-69.840,2022-07-28,07:41:25,2022-07-28,11:41:25,55,km,2.8,Ml
9 km al NO de Quillagua,-21.624 ,-69.611,2022-07-28,07:05:30,2022-07-28,11:05:30,61,km,2.9,Ml
109 km al O de ConstituciÃ³n,-35.012 ,-73.550,2022-07-28,06:41:55,2022-07-28,10:41:55,17,km,2.9,Ml
36 km al SO de Mina La Escondida.,-24.453 ,-69.347,2022-07-28,06:13:24,2022-07-28,10:13:24,91,km,3.4,Ml
64 km al SO de Mina Collahuasi,-21.113 ,-69.193,2022-07-28,05:15:29,2022-07-28,09:15:29,60,km,3.3,Ml
70 km al O de Quillagua,-21.408 ,-70.150,2022-07-28,04:53:47,2022-07-28,08:53:47,73,km,4.2,Ml
35 km al SO de Taltal,-25.681 ,-70.667,2022-07-28,04:12:18,2022-07-28,08:12:18,46,km,3.3,Ml
45 km al SE de Pica,-20.861 ,-69.168,2022-07-28,03:31:40,2022-07-28,07:31:40,107,km,2.5,Ml
37 km al NE de Calama,-22.193 ,-68.727,2022-07-28,02:58:58,2022-07-28,06:58:58,116,km,2.9,Ml
58 km al NE de Calama,-21.990 ,-68.703,2022-07-28,01:18:21,2022-07-28,05:18:21,112,km,3.4,Ml
21 km al NO de Tocopilla,-21.945 ,-70.329,2022-07-28,00:15:04,2022-07-28,04:15:04,55,km,6.2,Mww
36 km al NO de ChillÃ¡n,-36.300 ,-72.241,2022-07-27,23:29:42,2022-07-28,03:29:42,62,km,2.5,Ml
39 km al NE de Calama,-22.206 ,-68.679,2022-07-27,23:07:16,2022-07-28,03:07:16,105,km,2.6,Ml
25 km al N de ChillÃ¡n,-36.386 ,-72.035,2022-07-27,22:06:09,2022-07-28,02:06:09,25,km,2.6,Ml
39 km al N de CamiÃ±a,-18.960 ,-69.420,2022-07-27,21:39:20,2022-07-28,01:39:20,111,km,2.8,Ml
