evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al NO de La Ligua,-32.274 ,-71.427,2022-07-09,13:42:07,2022-07-09,17:42:07,55,km,2.8,Ml
87 km al NO de Quillagua,-21.147 ,-70.166,2022-07-09,12:25:53,2022-07-09,16:25:53,42,km,4.0,Ml
39 km al NO de Quillagua,-21.345 ,-69.700,2022-07-09,11:59:15,2022-07-09,15:59:15,75,km,3.0,Ml
13 km al NO de Punitaqui,-30.768 ,-71.376,2022-07-09,09:17:47,2022-07-09,13:17:47,40,km,3.4,Ml
27 km al E de Calama,-22.385 ,-68.686,2022-07-09,07:32:52,2022-07-09,11:32:52,121,km,3.2,Ml
83 km al E de Alto del Carmen,-28.624 ,-69.646,2022-07-09,06:25:04,2022-07-09,10:25:04,118,km,2.6,Ml
30 km al S de Mina Collahuasi,-21.093 ,-68.691,2022-07-09,05:03:13,2022-07-09,09:03:13,122,km,2.5,Ml
48 km al S de Pica,-20.902 ,-69.204,2022-07-09,04:46:05,2022-07-09,08:46:05,108,km,2.6,Ml
36 km al N de Pica,-20.185 ,-69.224,2022-07-09,04:05:07,2022-07-09,08:05:07,89,km,2.5,Ml
61 km al SO de Mina Collahuasi,-21.198 ,-69.093,2022-07-09,02:20:34,2022-07-09,06:20:34,92,km,3.4,Ml
21 km al O de OllagÃ¼e,-21.247 ,-68.457,2022-07-09,01:44:27,2022-07-09,05:44:27,119,km,2.7,Ml
107 km al E de Socaire,-23.349 ,-66.877,2022-07-09,01:24:49,2022-07-09,05:24:49,179,km,3.2,Ml
60 km al O de OllagÃ¼e,-21.360 ,-68.812,2022-07-09,00:12:34,2022-07-09,04:12:34,117,km,2.5,Ml
52 km al S de Socaire,-24.035 ,-67.723,2022-07-08,23:57:51,2022-07-09,03:57:51,242,km,3.3,Ml
66 km al E de Socaire,-23.703 ,-67.254,2022-07-08,23:15:57,2022-07-09,03:15:57,269,km,3.2,Ml
57 km al SE de Alto del Carmen,-29.089 ,-70.040,2022-07-08,23:10:38,2022-07-09,03:10:38,110,km,2.5,Ml
