evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
9 km al SE de Tocopilla,-22.155 ,-70.149,2022-07-02,19:47:03,2022-07-02,23:47:03,62,km,2.5,Ml
69 km al NE de Pica,-20.008 ,-68.920,2022-07-02,18:58:53,2022-07-02,22:58:53,115,km,4.5,Mw
62 km al SO de OllagÃ¼e,-21.721 ,-68.519,2022-07-02,17:38:40,2022-07-02,21:38:40,129,km,2.7,Ml
32 km al NO de Tocopilla,-21.932 ,-70.458,2022-07-02,16:58:31,2022-07-02,20:58:31,33,km,2.7,Ml
42 km al NE de Calama,-22.122 ,-68.770,2022-07-02,16:54:12,2022-07-02,20:54:12,120,km,2.7,Ml
23 km al SO de Tongoy,-30.371 ,-71.690,2022-07-02,16:49:16,2022-07-02,20:49:16,37,km,3.6,Ml
31 km al E de Mejillones,-23.005 ,-70.167,2022-07-02,16:33:49,2022-07-02,20:33:49,47,km,2.8,Ml
39 km al NO de Tocopilla,-21.926 ,-70.533,2022-07-02,16:14:02,2022-07-02,20:14:02,19,km,2.5,Ml
42 km al NO de Tocopilla,-21.932 ,-70.565,2022-07-02,15:51:52,2022-07-02,19:51:52,18,km,3.9,Ml
43 km al NO de Tocopilla,-21.930 ,-70.574,2022-07-02,15:20:16,2022-07-02,19:20:16,15,km,2.8,Ml
23 km al E de CamiÃ±a,-19.273 ,-69.211,2022-07-02,15:15:29,2022-07-02,19:15:29,106,km,3.4,Ml
28 km al N de Pica,-20.239 ,-69.327,2022-07-02,14:57:32,2022-07-02,18:57:32,89,km,3.1,Ml
11 km al O de Huasco,-28.493 ,-71.329,2022-07-02,14:24:17,2022-07-02,18:24:17,42,km,2.5,Ml
36 km al NO de Tocopilla,-21.917 ,-70.496,2022-07-02,14:02:48,2022-07-02,18:02:48,20,km,2.6,Ml
24 km al SO de Mina Collahuasi,-20.924 ,-68.862,2022-07-02,12:49:49,2022-07-02,16:49:49,101,km,2.7,Ml
31 km al O de Ovalle,-30.543 ,-71.523,2022-07-02,12:07:53,2022-07-02,16:07:53,49,km,3.0,Ml
80 km al SE de Socaire,-24.227 ,-67.527,2022-07-02,11:26:01,2022-07-02,15:26:01,225,km,4.4,Ml
82 km al NE de Taltal,-24.732 ,-70.151,2022-07-02,11:12:45,2022-07-02,15:12:45,42,km,3.8,Ml
51 km al O de La Ligua,-32.483 ,-71.776,2022-07-02,09:56:49,2022-07-02,13:56:49,15,km,2.7,Ml
55 km al O de La Ligua,-32.514 ,-71.813,2022-07-02,09:46:28,2022-07-02,13:46:28,27,km,2.7,Ml
13 km al SO de Tongoy,-30.360 ,-71.553,2022-07-02,08:30:12,2022-07-02,12:30:12,29,km,2.9,Ml
14 km al S de Tongoy,-30.373 ,-71.536,2022-07-02,08:26:46,2022-07-02,12:26:46,30,km,3.2,Ml
18 km al NE de Sierra Gorda.,-22.788 ,-69.193,2022-07-02,08:22:36,2022-07-02,12:22:36,83,km,2.5,Ml
66 km al O de Arica,-18.527 ,-70.943,2022-07-02,07:57:23,2022-07-02,11:57:23,30,km,3.0,Ml
108 km al SE de Socaire,-24.275 ,-67.139,2022-07-02,06:42:57,2022-07-02,10:42:57,190,km,3.7,Ml
29 km al NO de ChaÃ±aral.,-26.179 ,-70.842,2022-07-02,06:04:54,2022-07-02,10:04:54,34,km,3.9,Ml
24 km al SE de Calama,-22.663 ,-68.829,2022-07-02,05:18:23,2022-07-02,09:18:23,106,km,2.5,Ml
65 km al O de Mina La Escondida.,-24.512 ,-69.644,2022-07-02,03:00:17,2022-07-02,07:00:17,100,km,3.4,Ml
