evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
79 km al SO de OllagÃ¼e,-21.785 ,-68.716,2022-07-10,19:22:12,2022-07-10,23:22:12,101,km,4.0,Ml
31 km al O de OllagÃ¼e,-21.240 ,-68.551,2022-07-10,17:13:47,2022-07-10,21:13:47,121,km,3.4,Ml
23 km al NO de Calama,-22.283 ,-69.023,2022-07-10,13:43:02,2022-07-10,17:43:02,103,km,3.1,Ml
77 km al E de Monte Patria,-30.810 ,-70.160,2022-07-10,09:23:57,2022-07-10,13:23:57,118,km,4.0,Ml
55 km al NO de Quillagua,-21.367 ,-69.969,2022-07-10,07:35:18,2022-07-10,11:35:18,49,km,2.9,Ml
14 km al SO de La Ligua,-32.562 ,-71.305,2022-07-10,06:17:16,2022-07-10,10:17:16,57,km,2.8,Ml
33 km al O de Pisagua,-19.647 ,-70.520,2022-07-10,05:46:29,2022-07-10,09:46:29,33,km,2.7,Ml
3 km al S de Canela Baja,-31.422 ,-71.461,2022-07-10,03:48:58,2022-07-10,07:48:58,56,km,3.0,Ml
29 km al SE de Arica,-18.591 ,-70.079,2022-07-10,00:58:35,2022-07-10,04:58:35,68,km,2.8,Ml
32 km al SO de Huasco,-28.723 ,-71.369,2022-07-09,23:08:39,2022-07-10,03:08:39,37,km,2.6,Ml
