evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
50 km al O de Los Vilos,-31.805 ,-72.029,2022-07-13,19:16:00,2022-07-13,23:16:00,24,km,3.0,Ml
123 km al O de El Tabo,-33.283 ,-72.975,2022-07-13,17:21:30,2022-07-13,21:21:30,23,km,5.0,Mw
24 km al E de CuricÃ³,-34.910 ,-70.987,2022-07-13,16:45:04,2022-07-13,20:45:04,96,km,3.6,Ml
71 km al SO de OllagÃ¼e,-21.746 ,-68.654,2022-07-13,16:37:24,2022-07-13,20:37:24,105,km,2.5,Ml
30 km al E de Rancagua,-34.149 ,-70.410,2022-07-13,16:07:00,2022-07-13,20:07:00,119,km,2.6,Ml
69 km al S de Socaire,-24.212 ,-67.919,2022-07-13,15:42:09,2022-07-13,19:42:09,237,km,2.8,Ml
13 km al NE de CopiapÃ³,-27.286 ,-70.242,2022-07-13,14:59:36,2022-07-13,18:59:36,88,km,3.8,Ml
113 km al SE de Socaire,-24.036 ,-66.893,2022-07-13,13:07:10,2022-07-13,17:07:10,192,km,4.1,Ml
8 km al NO de Huasco,-28.419 ,-71.281,2022-07-13,12:46:07,2022-07-13,16:46:07,25,km,3.0,Ml
76 km al NE de Calama,-21.862 ,-68.601,2022-07-13,10:06:29,2022-07-13,14:06:29,127,km,2.8,Ml
15 km al E de Pica,-20.503 ,-69.184,2022-07-13,09:33:07,2022-07-13,13:33:07,105,km,3.2,Ml
8 km al O de Alto del Carmen,-28.736 ,-70.565,2022-07-13,08:57:34,2022-07-13,12:57:34,90,km,4.4,Mw
21 km al S de Tierra Amarilla,-27.668 ,-70.304,2022-07-13,06:11:56,2022-07-13,10:11:56,99,km,3.5,Ml
70 km al SO de OllagÃ¼e,-21.814 ,-68.499,2022-07-13,01:47:00,2022-07-13,05:47:00,120,km,3.4,Ml
74 km al SE de Socaire,-24.171 ,-67.529,2022-07-13,01:27:45,2022-07-13,05:27:45,203,km,3.5,Ml
133 km al O de Navidad,-33.478 ,-73.149,2022-07-12,23:19:45,2022-07-13,03:19:45,21,km,3.0,Ml
62 km al N de CamiÃ±a,-18.757 ,-69.495,2022-07-12,22:50:00,2022-07-13,02:50:00,94,km,2.9,Ml
