evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
28 km al S de Mina La Escondida.,-24.517 ,-68.992,2022-07-01,19:32:17,2022-07-01,23:32:17,125,km,3.3,Ml
44 km al SO de Putre,-18.521 ,-69.798,2022-07-01,19:27:33,2022-07-01,23:27:33,90,km,3.2,Ml
54 km al N de ValparaÃ­so,-32.588 ,-71.792,2022-07-01,18:24:36,2022-07-01,22:24:36,24,km,4.0,Ml
34 km al NO de Rancagua,-33.999 ,-71.049,2022-07-01,17:16:00,2022-07-01,21:16:00,63,km,2.5,Ml
47 km al SO de OllagÃ¼e,-21.595 ,-68.464,2022-07-01,15:38:00,2022-07-01,19:38:00,112,km,2.9,Ml
24 km al SO de Los Vilos,-32.112 ,-71.607,2022-07-01,15:06:56,2022-07-01,19:06:56,63,km,2.7,Ml
30 km al SO de Santiago,-33.659 ,-70.827,2022-07-01,13:06:13,2022-07-01,17:06:13,89,km,3.3,Ml
34 km al S de San Pedro de Atacama,-23.211 ,-68.317,2022-07-01,11:56:09,2022-07-01,15:56:09,151,km,2.7,Ml
33 km al NO de ChaÃ±aral.,-26.120 ,-70.838,2022-07-01,10:58:15,2022-07-01,14:58:15,26,km,2.6,Ml
5 km al SE de Cobquecura,-36.161 ,-72.753,2022-07-01,10:30:52,2022-07-01,14:30:52,33,km,3.3,Ml
66 km al SE de Socaire,-24.036 ,-67.462,2022-07-01,10:20:49,2022-07-01,14:20:49,253,km,2.8,Ml
70 km al S de Socaire,-24.211 ,-67.993,2022-07-01,10:10:13,2022-07-01,14:10:13,234,km,3.1,Ml
51 km al E de Sierra Gorda.,-23.030 ,-68.841,2022-07-01,09:56:39,2022-07-01,13:56:39,100,km,2.5,Ml
31 km al NO de Mina Collahuasi,-20.670 ,-68.901,2022-07-01,08:03:28,2022-07-01,12:03:28,103,km,2.7,Ml
30 km al SO de CamiÃ±a,-19.542 ,-69.579,2022-07-01,06:30:13,2022-07-01,10:30:13,79,km,2.7,Ml
49 km al S de Socaire,-24.011 ,-67.756,2022-07-01,05:56:45,2022-07-01,09:56:45,234,km,2.7,Ml
26 km al NO de Mina Collahuasi,-20.679 ,-68.850,2022-07-01,05:01:55,2022-07-01,09:01:55,101,km,4.1,Ml
39 km al O de OllagÃ¼e,-21.259 ,-68.631,2022-07-01,03:44:04,2022-07-01,07:44:04,127,km,2.9,Ml
69 km al SE de Socaire,-24.038 ,-67.417,2022-07-01,03:19:54,2022-07-01,07:19:54,264,km,3.2,Ml
62 km al S de Socaire,-24.128 ,-67.720,2022-07-01,03:01:59,2022-07-01,07:01:59,226,km,2.8,Ml
38 km al O de ConcepciÃ³n,-36.752 ,-73.470,2022-07-01,01:03:01,2022-07-01,05:03:01,14,km,2.5,Ml
31 km al N de ValparaÃ­so,-32.775 ,-71.660,2022-07-01,00:52:05,2022-07-01,04:52:05,30,km,2.9,Ml
33 km al S de Mina Collahuasi,-21.109 ,-68.755,2022-07-01,00:35:43,2022-07-01,04:35:43,125,km,3.0,Ml
136 km al O de Lebu,-38.061 ,-75.091,2022-06-30,23:33:58,2022-07-01,03:33:58,9,km,2.8,Ml
8 km al O de Monte Patria,-30.724 ,-71.034,2022-06-30,23:21:11,2022-07-01,03:21:11,73,km,2.5,Ml
67 km al NE de Calama,-21.952 ,-68.592,2022-06-30,23:20:33,2022-07-01,03:20:33,126,km,2.9,Ml
69 km al S de Socaire,-24.202 ,-67.806,2022-06-30,21:35:34,2022-07-01,01:35:34,240,km,2.8,Ml
