evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
80 km al SE de Mina La Escondida.,-24.902 ,-68.676,2022-07-20,18:18:54,2022-07-20,22:18:54,157,km,2.6,Ml
51 km al S de Mina Collahuasi,-21.280 ,-68.751,2022-07-20,17:00:37,2022-07-20,21:00:37,116,km,2.9,Ml
35 km al E de CuricÃ³,-35.128 ,-70.891,2022-07-20,15:40:28,2022-07-20,19:40:28,100,km,2.6,Ml
35 km al O de Mina Collahuasi,-20.822 ,-68.997,2022-07-20,15:11:19,2022-07-20,19:11:19,106,km,2.6,Ml
44 km al O de Punitaqui,-30.670 ,-71.681,2022-07-20,14:51:27,2022-07-20,18:51:27,33,km,3.1,Ml
46 km al S de Mina Collahuasi,-21.239 ,-68.702,2022-07-20,11:43:20,2022-07-20,15:43:20,101,km,2.9,Ml
111 km al SO de Alto Hospicio,-20.964 ,-70.867,2022-07-20,10:10:30,2022-07-20,14:10:30,18,km,4.0,Ml
26 km al E de Pica,-20.547 ,-69.085,2022-07-20,08:10:12,2022-07-20,12:10:12,99,km,3.3,Ml
53 km al N de Diego de Almagro,-25.942 ,-70.230,2022-07-20,07:40:26,2022-07-20,11:40:26,68,km,3.3,Ml
21 km al NE de Putre,-18.043 ,-69.444,2022-07-20,04:54:48,2022-07-20,08:54:48,124,km,2.9,Ml
39 km al NE de Pica,-20.162 ,-69.193,2022-07-20,03:32:52,2022-07-20,07:32:52,93,km,2.8,Ml
52 km al SO de OllagÃ¼e,-21.592 ,-68.563,2022-07-20,00:27:39,2022-07-20,04:27:39,127,km,2.7,Ml
53 km al E de Los Andes.,-32.669 ,-70.067,2022-07-20,00:10:23,2022-07-20,04:10:23,124,km,2.6,Ml
66 km al SO de OllagÃ¼e,-21.779 ,-68.484,2022-07-20,00:10:17,2022-07-20,04:10:17,126,km,3.2,Ml
41 km al E de Mina Los Pelambres,-31.768 ,-70.157,2022-07-19,23:39:54,2022-07-20,03:39:54,120,km,3.0,Ml
82 km al E de San Pedro de Atacama,-22.689 ,-67.439,2022-07-19,23:08:34,2022-07-20,03:08:34,240,km,3.5,Ml
