evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
24 km al S de Los Vilos,-32.122 ,-71.543,2022-07-14,18:29:09,2022-07-14,22:29:09,30,km,2.8,Ml
8 km al O de Huasco,-28.475 ,-71.306,2022-07-14,18:03:24,2022-07-14,22:03:24,26,km,3.5,Ml
43 km al S de OllagÃ¼e,-21.610 ,-68.288,2022-07-14,15:51:46,2022-07-14,19:51:46,144,km,2.5,Ml
123 km al E de San Pedro de Atacama,-22.739 ,-67.017,2022-07-14,14:30:23,2022-07-14,18:30:23,240,km,3.2,Ml
69 km al SO de OllagÃ¼e,-21.758 ,-68.589,2022-07-14,13:53:02,2022-07-14,17:53:02,102,km,2.5,Ml
68 km al SE de Baquedano,-23.646 ,-69.270,2022-07-14,12:15:53,2022-07-14,16:15:53,73,km,3.1,Ml
42 km al NE de Calama,-22.192 ,-68.647,2022-07-14,11:36:33,2022-07-14,15:36:33,122,km,2.8,Ml
23 km al SO de Canela Baja,-31.567 ,-71.596,2022-07-14,08:36:30,2022-07-14,12:36:30,40,km,2.9,Ml
57 km al SE de Socaire,-24.058 ,-67.656,2022-07-14,08:00:43,2022-07-14,12:00:43,255,km,2.8,Ml
68 km al SE de Socaire,-24.152 ,-67.635,2022-07-14,06:36:31,2022-07-14,10:36:31,260,km,3.3,Ml
130 km al SE de Socaire,-24.504 ,-67.100,2022-07-14,05:08:58,2022-07-14,09:08:58,193,km,3.5,Ml
13 km al S de OllagÃ¼e,-21.336 ,-68.281,2022-07-14,04:22:38,2022-07-14,08:22:38,132,km,2.8,Ml
61 km al SO de OllagÃ¼e,-21.669 ,-68.601,2022-07-14,02:22:37,2022-07-14,06:22:37,127,km,2.6,Ml
30 km al N de Socaire,-23.331 ,-67.811,2022-07-14,02:01:53,2022-07-14,06:01:53,163,km,2.9,Ml
17 km al SO de ConstituciÃ³n,-35.409 ,-72.569,2022-07-14,00:56:00,2022-07-14,04:56:00,16,km,3.1,Ml
86 km al S de Mina La Escondida.,-25.025 ,-69.255,2022-07-14,00:36:12,2022-07-14,04:36:12,124,km,2.8,Ml
71 km al SO de OllagÃ¼e,-21.625 ,-68.790,2022-07-13,22:42:01,2022-07-14,02:42:01,118,km,2.7,Ml
81 km al N de Tocopilla,-21.407 ,-70.469,2022-07-13,22:33:26,2022-07-14,02:33:26,54,km,3.8,Ml
141 km al NE de Socaire,-22.824 ,-66.793,2022-07-13,22:01:46,2022-07-14,02:01:46,284,km,3.2,Ml
96 km al SE de Socaire,-24.041 ,-67.084,2022-07-13,20:09:30,2022-07-14,00:09:30,178,km,4.0,Ml
