evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
28 km al N de Pica,-20.247 ,-69.252,2022-05-19,18:47:11,2022-05-19,22:47:11,94,km,3.4,Ml
74 km al SE de Socaire,-24.019 ,-67.333,2022-05-19,18:32:00,2022-05-19,22:32:00,261,km,3.1,Ml
127 km al O de Pichilemu,-34.287 ,-73.389,2022-05-19,14:15:26,2022-05-19,18:15:26,55,km,2.7,Ml
26 km al SE de Angol,-37.946 ,-72.485,2022-05-19,13:59:21,2022-05-19,17:59:21,81,km,3.0,Ml
25 km al SO de Huasco,-28.641 ,-71.375,2022-05-19,13:13:55,2022-05-19,17:13:55,41,km,2.6,Ml
65 km al E de Mina Los Pelambres,-31.712 ,-69.906,2022-05-19,12:33:00,2022-05-19,16:33:00,129,km,3.1,Ml
30 km al SE de Termas del Flaco,-35.173 ,-70.234,2022-05-19,11:31:27,2022-05-19,15:31:27,165,km,3.3,Ml
24 km al SE de Mina La Escondida.,-24.414 ,-68.876,2022-05-19,11:05:06,2022-05-19,15:05:06,119,km,2.5,Ml
49 km al NE de Pica,-20.125 ,-69.074,2022-05-19,07:34:10,2022-05-19,11:34:10,101,km,2.9,Ml
35 km al NO de Calama,-22.335 ,-69.242,2022-05-19,06:57:46,2022-05-19,10:57:46,86,km,2.8,Ml
41 km al NO de Punitaqui,-30.659 ,-71.636,2022-05-19,05:46:55,2022-05-19,09:46:55,39,km,2.7,Ml
25 km al O de OllagÃ¼e,-21.207 ,-68.497,2022-05-19,05:21:17,2022-05-19,09:21:17,126,km,2.9,Ml
30 km al SO de Los Vilos,-32.104 ,-71.730,2022-05-19,05:10:54,2022-05-19,09:10:54,32,km,2.7,Ml
65 km al SE de Socaire,-24.103 ,-67.584,2022-05-19,04:51:23,2022-05-19,08:51:23,230,km,2.8,Ml
37 km al SO de OllagÃ¼e,-21.528 ,-68.396,2022-05-19,03:33:44,2022-05-19,07:33:44,138,km,2.6,Ml
41 km al E de OllagÃ¼e,-21.197 ,-67.855,2022-05-19,00:22:25,2022-05-19,04:22:25,188,km,3.4,Ml
35 km al S de Mina Collahuasi,-21.141 ,-68.631,2022-05-18,20:44:06,2022-05-19,00:44:06,126,km,3.1,Ml
"23 km al E de Base Frei, AntÃ¡rtica",-62.089 ,-58.597,2022-05-18,20:34:42,2022-05-19,00:34:42,7,km,2.5,Ml
