evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al NE de Petorca,-32.041 ,-70.791,2022-05-17,17:17:57,2022-05-17,21:17:57,98,km,3.0,Ml
24 km al E de Sierra Gorda.,-22.903 ,-69.087,2022-05-17,15:05:35,2022-05-17,19:05:35,89,km,2.6,Ml
15 km al S de CuricÃ³,-35.110 ,-71.192,2022-05-17,11:41:33,2022-05-17,15:41:33,90,km,3.6,Ml
75 km al SE de Socaire,-24.155 ,-67.479,2022-05-17,10:46:46,2022-05-17,14:46:46,207,km,3.8,Ml
42 km al SE de Pica,-20.804 ,-69.103,2022-05-17,08:19:31,2022-05-17,12:19:31,104,km,3.1,Ml
32 km al NO de Punitaqui,-30.681 ,-71.543,2022-05-17,07:44:38,2022-05-17,11:44:38,21,km,3.0,Ml
37 km al SE de San FabiÃ¡n,-36.859 ,-71.381,2022-05-17,03:19:31,2022-05-17,07:19:31,17,km,4.0,Ml
50 km al SE de Pica,-20.894 ,-69.125,2022-05-17,03:06:47,2022-05-17,07:06:47,106,km,3.2,Ml
54 km al NO de Huasco,-28.008 ,-71.416,2022-05-17,02:47:30,2022-05-17,06:47:30,34,km,3.2,Ml
5 km al O de Los Vilos,-31.922 ,-71.567,2022-05-17,02:45:15,2022-05-17,06:45:15,35,km,2.7,Ml
119 km al NE de Socaire,-23.003 ,-66.915,2022-05-17,01:30:36,2022-05-17,05:30:36,197,km,3.8,Ml
64 km al NE de Pica,-19.965 ,-69.076,2022-05-16,20:09:10,2022-05-17,00:09:10,102,km,2.6,Ml
