evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
84 km al SE de Socaire,-24.049 ,-67.233,2022-05-05,19:15:15,2022-05-05,23:15:15,222,km,3.3,Ml
35 km al SO de Taltal,-25.696 ,-70.617,2022-05-05,18:38:46,2022-05-05,22:38:46,31,km,3.2,Ml
75 km al SE de Socaire,-23.980 ,-67.292,2022-05-05,18:18:46,2022-05-05,22:18:46,235,km,3.5,Ml
110 km al NO de Navidad,-33.434 ,-72.844,2022-05-05,17:05:28,2022-05-05,21:05:28,25,km,5.2,Mww
17 km al O de BahÃ­a Mansa,-40.532 ,-73.921,2022-05-05,16:59:04,2022-05-05,20:59:04,18,km,2.9,Ml
25 km al NO de Petorca,-32.118 ,-71.139,2022-05-05,13:21:43,2022-05-05,17:21:43,75,km,3.7,Ml
40 km al SE de CamiÃ±a,-19.587 ,-69.180,2022-05-05,11:06:29,2022-05-05,15:06:29,102,km,2.5,Ml
16 km al S de Santiago,-33.583 ,-70.619,2022-05-05,11:01:45,2022-05-05,15:01:45,83,km,2.5,Ml
68 km al S de Socaire,-24.199 ,-67.929,2022-05-05,10:39:23,2022-05-05,14:39:23,227,km,2.9,Ml
46 km al S de Lebu,-38.005 ,-73.804,2022-05-05,10:10:07,2022-05-05,14:10:07,42,km,2.8,Ml
25 km al SO de ValparaÃ­so,-33.221 ,-71.792,2022-05-05,10:04:05,2022-05-05,14:04:05,42,km,2.8,Ml
126 km al O de Canela Baja,-31.398 ,-72.789,2022-05-05,09:39:22,2022-05-05,13:39:22,23,km,3.0,Ml
33 km al NE de Cuya,-18.973 ,-69.942,2022-05-05,08:38:25,2022-05-05,12:38:25,52,km,3.4,Ml
87 km al NE de San Pedro de Atacama,-22.246 ,-67.778,2022-05-05,07:55:55,2022-05-05,11:55:55,208,km,4.2,Ml
55 km al NO de Lebu,-37.275 ,-74.113,2022-05-05,06:12:14,2022-05-05,10:12:14,25,km,2.7,Ml
77 km al SE de Socaire,-24.142 ,-67.432,2022-05-05,05:58:29,2022-05-05,09:58:29,201,km,2.8,Ml
58 km al SO de OllagÃ¼e,-21.684 ,-68.526,2022-05-05,05:30:24,2022-05-05,09:30:24,117,km,3.3,Ml
47 km al SO de Los Vilos,-32.215 ,-71.855,2022-05-05,05:16:55,2022-05-05,09:16:55,30,km,2.8,Ml
7 km al SO de Huasco,-28.497 ,-71.279,2022-05-05,03:23:52,2022-05-05,07:23:52,42,km,3.8,Ml
236 km al NO de Tortel,-45.974 ,-75.119,2022-05-05,02:42:24,2022-05-05,06:42:24,32,km,2.5,Ml
141 km al NO de ConstituciÃ³n,-34.645 ,-73.716,2022-05-05,02:24:00,2022-05-05,06:24:00,20,km,2.7,Ml
41 km al NE de Calama,-22.198 ,-68.660,2022-05-05,01:38:38,2022-05-05,05:38:38,130,km,3.6,Ml
35 km al E de Talca,-35.559 ,-71.318,2022-05-05,00:47:39,2022-05-05,04:47:39,96,km,2.6,Ml
7 km al S de Pozo Almonte,-20.318 ,-69.766,2022-05-05,00:43:15,2022-05-05,04:43:15,39,km,3.3,Ml
112 km al NE de Socaire,-23.026 ,-66.987,2022-05-04,23:03:29,2022-05-05,03:03:29,252,km,2.9,Ml
43 km al E de Socaire,-23.644 ,-67.470,2022-05-04,22:33:14,2022-05-05,02:33:14,197,km,3.0,Ml
48 km al SO de Los Vilos,-32.223 ,-71.857,2022-05-04,22:10:20,2022-05-05,02:10:20,19,km,2.6,Ml
61 km al O de Tongoy,-30.066 ,-72.087,2022-05-04,22:00:19,2022-05-05,02:00:19,24,km,3.1,Ml
64 km al SE de Socaire,-23.899 ,-67.364,2022-05-04,21:57:56,2022-05-05,01:57:56,219,km,3.1,Ml
58 km al O de Tongoy,-30.062 ,-72.054,2022-05-04,21:33:00,2022-05-05,01:33:00,36,km,4.3,Ml
67 km al SE de Socaire,-24.135 ,-67.603,2022-05-04,21:02:39,2022-05-05,01:02:39,222,km,4.3,Mw
