evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
38 km al O de Cuya,-19.111 ,-70.535,2022-08-31,16:14:20,2022-08-31,20:14:20,44,km,4.0,Ml
44 km al SE de Pica,-20.838 ,-69.122,2022-08-31,14:47:59,2022-08-31,18:47:59,104,km,2.6,Ml
76 km al SE de Socaire,-24.075 ,-67.362,2022-08-31,13:45:57,2022-08-31,17:45:57,262,km,3.7,Ml
12 km al O de Ancud,-41.844 ,-73.967,2022-08-31,12:04:25,2022-08-31,16:04:25,35,km,3.8,Ml
44 km al NO de San FabiÃ¡n,-36.243 ,-71.851,2022-08-31,12:03:07,2022-08-31,16:03:07,71,km,4.3,Mw
77 km al SE de Socaire,-24.075 ,-67.347,2022-08-31,08:30:42,2022-08-31,12:30:42,245,km,3.2,Ml
62 km al NE de Calama,-22.000 ,-68.609,2022-08-31,07:27:27,2022-08-31,11:27:27,120,km,2.8,Ml
50 km al E de Sierra Gorda.,-23.068 ,-68.864,2022-08-31,07:17:53,2022-08-31,11:17:53,97,km,2.5,Ml
56 km al S de OllagÃ¼e,-21.710 ,-68.408,2022-08-31,06:55:32,2022-08-31,10:55:32,124,km,2.6,Ml
73 km al O de Mina La Escondida.,-24.191 ,-69.770,2022-08-31,06:21:52,2022-08-31,10:21:52,83,km,2.7,Ml
49 km al SO de OllagÃ¼e,-21.615 ,-68.466,2022-08-31,00:12:41,2022-08-31,04:12:41,130,km,3.2,Ml
28 km al NO de Huasco,-28.264 ,-71.393,2022-08-30,23:51:44,2022-08-31,03:51:44,55,km,2.7,Ml
23 km al S de Pozo Almonte,-20.459 ,-69.821,2022-08-30,23:06:48,2022-08-31,03:06:48,83,km,3.4,Ml
88 km al E de Alto del Carmen,-28.752 ,-69.579,2022-08-30,22:49:58,2022-08-31,02:49:58,117,km,3.1,Ml
65 km al SE de Socaire,-23.960 ,-67.402,2022-08-30,21:24:30,2022-08-31,01:24:30,257,km,3.1,Ml
39 km al O de OllagÃ¼e,-21.361 ,-68.599,2022-08-30,20:48:49,2022-08-31,00:48:49,107,km,3.3,Ml
