evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
34 km al O de Talca,-35.340 ,-72.027,2022-08-21,19:11:12,2022-08-21,23:11:12,70,km,4.2,Ml
84 km al O de Iquique,-20.160 ,-70.958,2022-08-21,18:50:01,2022-08-21,22:50:01,29,km,3.4,Ml
64 km al SO de OllagÃ¼e,-21.709 ,-68.580,2022-08-21,18:46:54,2022-08-21,22:46:54,103,km,2.8,Ml
33 km al O de San Antonio,-33.629 ,-71.968,2022-08-21,18:35:09,2022-08-21,22:35:09,44,km,3.4,Ml
33 km al NO de Mina Collahuasi,-20.561 ,-68.800,2022-08-21,18:05:10,2022-08-21,22:05:10,100,km,3.0,Ml
60 km al SO de San Pedro de Atacama,-23.368 ,-68.534,2022-08-21,17:52:53,2022-08-21,21:52:53,100,km,3.2,Ml
48 km al O de Mina La Escondida.,-24.428 ,-69.492,2022-08-21,16:15:11,2022-08-21,20:15:11,75,km,3.2,Ml
34 km al NO de Caldera,-26.869 ,-71.087,2022-08-21,13:46:53,2022-08-21,17:46:53,15,km,2.8,Ml
18 km al N de CamiÃ±a,-19.157 ,-69.464,2022-08-21,12:56:02,2022-08-21,16:56:02,94,km,4.2,Ml
9 km al S de Putre,-18.275 ,-69.576,2022-08-21,07:36:22,2022-08-21,11:36:22,117,km,2.9,Ml
53 km al SE de CamiÃ±a,-19.751 ,-69.239,2022-08-21,07:23:19,2022-08-21,11:23:19,102,km,3.1,Ml
43 km al NE de Vallenar,-28.324 ,-70.419,2022-08-21,07:02:49,2022-08-21,11:02:49,98,km,3.0,Ml
80 km al O de Iquique,-20.169 ,-70.922,2022-08-21,06:37:29,2022-08-21,10:37:29,19,km,3.1,Ml
123 km al O de Lebu,-37.946 ,-74.984,2022-08-21,03:18:17,2022-08-21,07:18:17,30,km,3.2,Ml
21 km al S de Tongoy,-30.439 ,-71.540,2022-08-21,02:35:55,2022-08-21,06:35:55,33,km,3.1,Ml
14 km al S de Yungay,-37.242 ,-72.056,2022-08-21,02:19:36,2022-08-21,06:19:36,84,km,3.0,Ml
10 km al S de Canela Baja,-31.486 ,-71.435,2022-08-20,23:12:33,2022-08-21,03:12:33,60,km,3.0,Ml
152 km al O de Valdivia,-39.536 ,-74.989,2022-08-20,21:53:24,2022-08-21,01:53:24,28,km,3.5,Ml
