evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
33 km al SO de Vallenar,-28.772 ,-71.009,2022-08-27,18:14:45,2022-08-27,22:14:45,50,km,4.7,Ml
34 km al O de Iquique,-20.287 ,-70.471,2022-08-27,14:02:26,2022-08-27,18:02:26,27,km,3.0,Ml
75 km al S de Socaire,-24.263 ,-67.813,2022-08-27,13:16:01,2022-08-27,17:16:01,240,km,3.7,Ml
58 km al SO de Lebu,-37.966 ,-74.134,2022-08-27,12:50:04,2022-08-27,16:50:04,23,km,3.0,Ml
12 km al O de La Higuera,-29.545 ,-71.317,2022-08-27,10:46:36,2022-08-27,14:46:36,76,km,4.0,Ml
26 km al N de Huasco,-28.238 ,-71.176,2022-08-27,06:39:52,2022-08-27,10:39:52,51,km,3.7,Ml
65 km al NE de Calama,-21.947 ,-68.649,2022-08-27,06:12:45,2022-08-27,10:12:45,116,km,3.4,Ml
16 km al E de Calama,-22.526 ,-68.787,2022-08-27,05:05:06,2022-08-27,09:05:06,113,km,3.0,Ml
12 km al O de Andacollo,-30.275 ,-71.204,2022-08-27,04:15:20,2022-08-27,08:15:20,33,km,3.0,Ml
43 km al NO de San Pedro de Atacama,-22.628 ,-68.481,2022-08-27,02:43:15,2022-08-27,06:43:15,122,km,2.6,Ml
17 km al E de Tocopilla,-22.065 ,-70.037,2022-08-27,00:04:04,2022-08-27,04:04:04,55,km,3.3,Ml
36 km al SO de Los Vilos,-32.164 ,-71.754,2022-08-26,23:43:13,2022-08-27,03:43:13,31,km,2.8,Ml
50 km al NE de Pica,-20.168 ,-69.000,2022-08-26,22:46:03,2022-08-27,02:46:03,109,km,3.0,Ml
