evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
56 km al SO de Taltal,-25.750 ,-70.898,2022-08-16,17:43:36,2022-08-16,21:43:36,29,km,2.6,Ml
35 km al SO de Pica,-20.696 ,-69.586,2022-08-16,16:46:35,2022-08-16,20:46:35,91,km,3.0,Ml
12 km al SO de Calama,-22.516 ,-69.036,2022-08-16,16:25:22,2022-08-16,20:25:22,112,km,4.3,Ml
47 km al SE de Pica,-20.887 ,-69.163,2022-08-16,15:27:15,2022-08-16,19:27:15,103,km,2.5,Ml
53 km al N de Pica,-20.012 ,-69.308,2022-08-16,14:57:12,2022-08-16,18:57:12,93,km,2.5,Ml
43 km al O de La Ligua,-32.617 ,-71.643,2022-08-16,14:15:13,2022-08-16,18:15:13,34,km,2.5,Ml
15 km al NO de Pozo Almonte,-20.161 ,-69.882,2022-08-16,14:10:59,2022-08-16,18:10:59,60,km,3.3,Ml
35 km al SE de Pica,-20.668 ,-69.058,2022-08-16,13:27:18,2022-08-16,17:27:18,103,km,2.5,Ml
69 km al E de Socaire,-23.799 ,-67.253,2022-08-16,13:02:37,2022-08-16,17:02:37,248,km,3.2,Ml
53 km al N de Calama,-22.013 ,-68.777,2022-08-16,09:36:31,2022-08-16,13:36:31,107,km,2.5,Ml
30 km al N de Cami̱a,-19.049 ,-69.494,2022-08-15,22:56:33,2022-08-16,02:56:33,119,km,2.9,Ml
47 km al S de Mina Collahuasi,-21.232 ,-68.788,2022-08-15,22:39:38,2022-08-16,02:39:38,121,km,3.3,Ml
81 km al SE de Socaire,-24.148 ,-67.375,2022-08-15,21:21:21,2022-08-16,01:21:21,194,km,4.0,Ml
33 km al NE de Pica,-20.331 ,-69.063,2022-08-15,21:13:55,2022-08-16,01:13:55,105,km,3.3,Ml
66 km al SE de Socaire,-23.852 ,-67.307,2022-08-15,20:50:37,2022-08-16,00:50:37,265,km,3.3,Ml
