evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al SE de Mina Los Pelambres,-31.937 ,-70.332,2022-08-25,18:49:33,2022-08-25,22:49:33,130,km,3.0,Ml
37 km al NE de Calama,-22.248 ,-68.661,2022-08-25,17:11:51,2022-08-25,21:11:51,115,km,3.1,Ml
84 km al E de Socaire,-23.553 ,-67.062,2022-08-25,17:00:31,2022-08-25,21:00:31,252,km,3.9,Ml
53 km al S de Socaire,-24.069 ,-67.896,2022-08-25,15:39:00,2022-08-25,19:39:00,255,km,3.1,Ml
44 km al N de Calama,-22.085 ,-68.843,2022-08-25,14:44:05,2022-08-25,18:44:05,90,km,2.7,Ml
51 km al NO de ValparaÃ­so,-32.628 ,-71.840,2022-08-25,13:20:33,2022-08-25,17:20:33,34,km,3.9,Ml
120 km al O de Tongoy,-29.853 ,-72.651,2022-08-25,09:22:27,2022-08-25,13:22:27,20,km,2.6,Ml
61 km al E de Los Andes.,-32.677 ,-69.978,2022-08-25,08:52:30,2022-08-25,12:52:30,107,km,2.9,Ml
67 km al SE de Socaire,-24.140 ,-67.615,2022-08-25,05:14:41,2022-08-25,09:14:41,232,km,2.6,Ml
53 km al SO de Mina Collahuasi,-21.235 ,-68.921,2022-08-25,04:26:02,2022-08-25,08:26:02,87,km,2.7,Ml
49 km al SO de Mina Collahuasi,-21.210 ,-68.882,2022-08-25,04:20:22,2022-08-25,08:20:22,111,km,2.5,Ml
30 km al NO de Lebu,-37.439 ,-73.924,2022-08-25,03:29:44,2022-08-25,07:29:44,24,km,2.9,Ml
25 km al E de Sierra Gorda.,-22.831 ,-69.081,2022-08-25,02:14:09,2022-08-25,06:14:09,106,km,2.8,Ml
29 km al SE de Mina Collahuasi,-21.052 ,-68.508,2022-08-25,01:50:36,2022-08-25,05:50:36,142,km,3.2,Ml
44 km al O de Mina Collahuasi,-20.884 ,-69.073,2022-08-25,01:17:21,2022-08-25,05:17:21,106,km,3.0,Ml
25 km al NO de Los Vilos,-31.706 ,-71.611,2022-08-25,00:27:31,2022-08-25,04:27:31,36,km,2.7,Ml
52 km al SO de Mina Collahuasi,-21.261 ,-68.854,2022-08-24,22:36:54,2022-08-25,02:36:54,115,km,3.3,Ml
45 km al S de Tocopilla,-22.491 ,-70.282,2022-08-24,22:04:52,2022-08-25,02:04:52,40,km,3.1,Ml
26 km al NE de VichuquÃ©n,-34.747 ,-71.770,2022-08-24,21:38:36,2022-08-25,01:38:36,41,km,3.2,Ml
60 km al N de El Salvador,-25.726 ,-69.447,2022-08-24,20:55:03,2022-08-25,00:55:03,116,km,3.1,Ml
