evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
36 km al NE de Calama,-22.218 ,-68.713,2022-08-01,19:59:06,2022-08-01,23:59:06,121,km,3.4,Ml
66 km al O de El Tabo,-33.393 ,-72.374,2022-08-01,19:53:28,2022-08-01,23:53:28,38,km,2.5,Ml
100 km al NE de Taltal,-24.601 ,-70.039,2022-08-01,19:42:58,2022-08-01,23:42:58,54,km,2.5,Ml
36 km al NE de Calama,-22.248 ,-68.680,2022-08-01,19:11:31,2022-08-01,23:11:31,116,km,3.8,Ml
65 km al SO de Mina La Escondida.,-24.753 ,-69.410,2022-08-01,18:15:43,2022-08-01,22:15:43,100,km,3.3,Ml
36 km al SE de Futrono,-40.385 ,-72.118,2022-08-01,17:51:43,2022-08-01,21:51:43,128,km,2.9,Ml
24 km al SO de Mina Collahuasi,-20.934 ,-68.856,2022-08-01,17:22:36,2022-08-01,21:22:36,111,km,2.8,Ml
50 km al NO de Tongoy,-29.997 ,-71.917,2022-08-01,14:40:43,2022-08-01,18:40:43,25,km,2.8,Ml
83 km al SE de Socaire,-24.086 ,-67.279,2022-08-01,14:36:57,2022-08-01,18:36:57,238,km,4.4,Mw
20 km al O de Canela Baja,-31.477 ,-71.648,2022-08-01,14:29:30,2022-08-01,18:29:30,40,km,3.8,Ml
42 km al SO de Quillagua,-21.919 ,-69.834,2022-08-01,10:58:51,2022-08-01,14:58:51,72,km,3.5,Ml
35 km al NE de Calama,-22.234 ,-68.706,2022-08-01,10:51:09,2022-08-01,14:51:09,125,km,2.5,Ml
11 km al O de ChaÃ±aral.,-26.362 ,-70.732,2022-08-01,09:48:29,2022-08-01,13:48:29,32,km,3.0,Ml
47 km al N de Pica,-20.072 ,-69.308,2022-08-01,08:32:43,2022-08-01,12:32:43,92,km,2.6,Ml
78 km al SO de Iquique,-20.672 ,-70.725,2022-08-01,07:01:39,2022-08-01,11:01:39,27,km,3.3,Ml
35 km al NO de CamiÃ±a,-19.131 ,-69.703,2022-08-01,06:56:13,2022-08-01,10:56:13,109,km,3.5,Ml
47 km al O de OllagÃ¼e,-21.264 ,-68.706,2022-08-01,06:28:50,2022-08-01,10:28:50,123,km,3.1,Ml
60 km al NO de Mejillones,-22.650 ,-70.774,2022-08-01,04:25:23,2022-08-01,08:25:23,10,km,3.7,Ml
14 km al SE de CamiÃ±a,-19.412 ,-69.339,2022-08-01,04:10:27,2022-08-01,08:10:27,102,km,2.9,Ml
48 km al E de Farellones,-33.385 ,-69.798,2022-08-01,04:03:56,2022-08-01,08:03:56,12,km,3.0,Ml
27 km al E de Calama,-22.543 ,-68.677,2022-08-01,03:44:12,2022-08-01,07:44:12,105,km,3.9,Ml
20 km al SO de Mina Collahuasi,-20.978 ,-68.767,2022-08-01,01:59:11,2022-08-01,05:59:11,131,km,3.6,Ml
65 km al N de Calama,-21.918 ,-68.709,2022-08-01,01:27:18,2022-08-01,05:27:18,115,km,2.8,Ml
47 km al S de Paihuano,-30.443 ,-70.418,2022-08-01,01:25:07,2022-08-01,05:25:07,119,km,2.9,Ml
23 km al E de Los Andes.,-32.798 ,-70.358,2022-08-01,00:30:59,2022-08-01,04:30:59,108,km,2.8,Ml
153 km al O de Pichilemu,-34.261 ,-73.665,2022-07-31,21:54:38,2022-08-01,01:54:38,9,km,2.7,Ml
27 km al E de VichuquÃ©n,-34.828 ,-71.703,2022-07-31,21:26:17,2022-08-01,01:26:17,40,km,2.5,Ml
43 km al NE de TirÃºa,-38.035 ,-73.202,2022-07-31,20:04:48,2022-08-01,00:04:48,45,km,3.0,Ml
