evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
54 km al O de Socaire,-23.540 ,-68.421,2022-08-09,17:37:56,2022-08-09,21:37:56,113,km,4.2,Ml
70 km al SE de Socaire,-23.966 ,-67.343,2022-08-09,16:25:19,2022-08-09,20:25:19,235,km,3.5,Ml
33 km al SE de Putre,-18.439 ,-69.387,2022-08-09,15:34:50,2022-08-09,19:34:50,110,km,2.7,Ml
73 km al NE de Calama,-21.859 ,-68.674,2022-08-09,14:30:53,2022-08-09,18:30:53,121,km,2.7,Ml
7 km al N de La Higuera,-29.451 ,-71.210,2022-08-09,13:19:22,2022-08-09,17:19:22,58,km,4.2,Ml
55 km al NE de El Salvador,-25.783 ,-69.413,2022-08-09,13:09:12,2022-08-09,17:09:12,107,km,3.1,Ml
30 km al SO de Los Vilos,-32.100 ,-71.742,2022-08-09,12:52:52,2022-08-09,16:52:52,25,km,2.6,Ml
18 km al O de Cami̱a,-19.378 ,-69.587,2022-08-09,10:42:12,2022-08-09,14:42:12,85,km,2.7,Ml
38 km al NE de Calama,-22.202 ,-68.708,2022-08-09,09:54:04,2022-08-09,13:54:04,112,km,2.8,Ml
3 km al SE de Pichilemu,-34.407 ,-71.990,2022-08-09,07:51:39,2022-08-09,11:51:39,28,km,2.8,Ml
481 km al O de Melinka,-44.290 ,-79.740,2022-08-09,07:04:31,2022-08-09,11:04:31,17,km,5.1,Mww
472 km al O de Melinka,-44.258 ,-79.639,2022-08-09,06:37:47,2022-08-09,10:37:47,15,km,5.7,Mww
69 km al SE de Socaire,-24.092 ,-67.487,2022-08-09,04:56:06,2022-08-09,08:56:06,216,km,3.4,Ml
80 km al SE de Socaire,-24.174 ,-67.424,2022-08-09,04:38:39,2022-08-09,08:38:39,227,km,3.0,Ml
27 km al NO de San Pedro de Atacama,-22.720 ,-68.345,2022-08-09,01:54:31,2022-08-09,05:54:31,139,km,4.0,Ml
91 km al E de Socaire,-23.896 ,-67.061,2022-08-09,01:25:23,2022-08-09,05:25:23,230,km,3.2,Ml
56 km al O de Visviri,-17.410 ,-69.974,2022-08-08,20:50:27,2022-08-09,00:50:27,152,km,3.1,Ml
