evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
58 km al S de Alto Hospicio,-20.780 ,-70.191,2022-08-22,19:53:56,2022-08-22,23:53:56,38,km,3.3,Ml
51 km al O de Punitaqui,-30.665 ,-71.750,2022-08-22,19:37:31,2022-08-22,23:37:31,20,km,2.9,Ml
58 km al SO de MarÃ­a Elena,-22.717 ,-70.058,2022-08-22,12:02:16,2022-08-22,16:02:16,24,km,2.9,Ml
81 km al O de Iquique,-20.147 ,-70.930,2022-08-22,11:33:57,2022-08-22,15:33:57,26,km,2.7,Ml
84 km al O de Iquique,-20.171 ,-70.956,2022-08-22,11:31:15,2022-08-22,15:31:15,16,km,2.9,Ml
19 km al SE de CuricÃ³,-35.133 ,-71.137,2022-08-22,10:53:12,2022-08-22,14:53:12,100,km,3.4,Ml
29 km al E de VichuquÃ©n,-34.781 ,-71.701,2022-08-22,09:50:11,2022-08-22,13:50:11,43,km,4.2,Ml
89 km al NE de Socaire,-23.158 ,-67.158,2022-08-22,09:20:45,2022-08-22,13:20:45,230,km,2.8,Ml
35 km al N de Los Andes.,-32.520 ,-70.630,2022-08-22,05:55:47,2022-08-22,09:55:47,106,km,3.0,Ml
44 km al SO de Mina Collahuasi,-21.184 ,-68.846,2022-08-22,05:16:53,2022-08-22,09:16:53,113,km,3.0,Ml
54 km al NE de Pica,-20.046 ,-69.113,2022-08-22,01:32:36,2022-08-22,05:32:36,100,km,2.8,Ml
16 km al NO de Vallenar,-28.460 ,-70.864,2022-08-22,00:55:14,2022-08-22,04:55:14,72,km,3.1,Ml
21 km al NO de MarÃ­a Elena,-22.209 ,-69.802,2022-08-22,00:38:06,2022-08-22,04:38:06,62,km,2.9,Ml
26 km al O de Caldera,-27.022 ,-71.078,2022-08-21,20:55:57,2022-08-22,00:55:57,42,km,2.6,Ml
