evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
27 km al E de Pica,-20.437 ,-69.076,2022-08-14,19:08:08,2022-08-14,23:08:08,92,km,2.5,Ml
142 km al O de Tortel,-47.258 ,-75.253,2022-08-14,18:17:32,2022-08-14,22:17:32,13,km,3.4,Ml
42 km al O de ValparaÃ­so,-33.109 ,-72.057,2022-08-14,17:29:12,2022-08-14,21:29:12,36,km,3.2,Ml
76 km al SE de Socaire,-24.078 ,-67.373,2022-08-14,16:59:41,2022-08-14,20:59:41,211,km,4.5,Mw
25 km al SO de OllagÃ¼e,-21.347 ,-68.461,2022-08-14,15:08:46,2022-08-14,19:08:46,121,km,3.7,Ml
39 km al O de ValparaÃ­so,-33.101 ,-72.024,2022-08-14,14:46:18,2022-08-14,18:46:18,40,km,2.5,Ml
39 km al O de ValparaÃ­so,-33.108 ,-72.026,2022-08-14,14:41:58,2022-08-14,18:41:58,21,km,4.6,Ml
37 km al O de ValparaÃ­so,-33.112 ,-72.003,2022-08-14,14:41:31,2022-08-14,18:41:31,24,km,4.3,Ml
48 km al SE de Socaire,-23.969 ,-67.662,2022-08-14,11:21:01,2022-08-14,15:21:01,223,km,3.2,Ml
72 km al SE de Socaire,-24.044 ,-67.391,2022-08-14,11:08:24,2022-08-14,15:08:24,259,km,3.4,Ml
84 km al NE de Socaire,-23.187 ,-67.195,2022-08-14,11:05:16,2022-08-14,15:05:16,245,km,3.4,Ml
12 km al NE de Los Vilos,-31.857 ,-71.405,2022-08-14,11:02:32,2022-08-14,15:02:32,42,km,2.8,Ml
58 km al O de ValparaÃ­so,-32.888 ,-72.209,2022-08-14,10:54:38,2022-08-14,14:54:38,38,km,2.5,Ml
48 km al S de CamiÃ±a,-19.735 ,-69.512,2022-08-14,10:53:04,2022-08-14,14:53:04,107,km,3.7,Ml
83 km al NO de Quillagua,-21.052 ,-70.006,2022-08-14,10:49:09,2022-08-14,14:49:09,34,km,2.5,Ml
44 km al SO de Mina Collahuasi,-21.153 ,-68.890,2022-08-14,09:37:00,2022-08-14,13:37:00,112,km,2.6,Ml
129 km al O de Lebu,-38.100 ,-74.990,2022-08-14,06:52:49,2022-08-14,10:52:49,10,km,3.5,Ml
19 km al SO de Huasco,-28.577 ,-71.364,2022-08-14,06:13:37,2022-08-14,10:13:37,40,km,3.3,Ml
9 km al SO de Ovalle,-30.650 ,-71.276,2022-08-14,05:08:32,2022-08-14,09:08:32,58,km,2.7,Ml
13 km al NO de Punitaqui,-30.727 ,-71.326,2022-08-14,05:01:41,2022-08-14,09:01:41,47,km,4.6,Mw
29 km al N de Sierra Gorda.,-22.653 ,-69.409,2022-08-14,03:03:55,2022-08-14,07:03:55,80,km,3.0,Ml
91 km al NO de Quillagua,-21.187 ,-70.254,2022-08-14,02:08:36,2022-08-14,06:08:36,36,km,3.3,Ml
50 km al SO de Tierra Amarilla,-27.786 ,-70.637,2022-08-14,01:33:46,2022-08-14,05:33:46,64,km,2.9,Ml
44 km al SO de San Pedro de Atacama,-23.265 ,-68.408,2022-08-14,00:41:04,2022-08-14,04:41:04,112,km,3.3,Ml
16 km al O de Ovalle,-30.614 ,-71.368,2022-08-13,20:13:20,2022-08-14,00:13:20,47,km,3.1,Ml
27 km al O de Mina Collahuasi,-20.856 ,-68.912,2022-08-13,20:00:36,2022-08-14,00:00:36,95,km,2.6,Ml
