evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
42 km al SO de Huasco,-28.764,-71.491,2022-02-17,19:57:15,2022-02-17,22:57:15,42,km,3.0,Ml
43 km al SO de OllagÃ¼e,-21.541,-68.491,2022-02-17,19:02:50,2022-02-17,22:02:50,135,km,2.9,Ml
64 km al N de CamiÃ±a,-18.771,-69.229,2022-02-17,18:55:26,2022-02-17,21:55:26,119,km,2.6,Ml
23 km al SO de OllagÃ¼e,-21.378,-68.406,2022-02-17,18:35:03,2022-02-17,21:35:03,133,km,3.3,Ml
60 km al NO de Caldera,-26.693,-71.264,2022-02-17,17:19:26,2022-02-17,20:19:26,33,km,2.7,Ml
47 km al SO de Mina Collahuasi,-21.092,-69.011,2022-02-17,16:22:59,2022-02-17,19:22:59,114,km,3.0,Ml
96 km al O de Pisagua,-19.894,-71.077,2022-02-17,15:49:34,2022-02-17,18:49:34,45,km,3.1,Ml
99 km al O de Pisagua,-19.888,-71.106,2022-02-17,14:52:49,2022-02-17,17:52:49,32,km,2.7,Ml
131 km al E de Alto del Carmen,-28.327,-69.241,2022-02-17,13:19:18,2022-02-17,16:19:18,99,km,4.3,Ml
49 km al SO de Los Vilos,-32.216,-71.888,2022-02-17,10:23:18,2022-02-17,13:23:18,29,km,3.1,Ml
12 km al N de La Higuera,-29.404,-71.201,2022-02-17,03:45:23,2022-02-17,06:45:23,39,km,2.5,Ml
12 km al N de Quillota,-32.78,-71.28,2022-02-17,02:44:33,2022-02-17,05:44:33,46,km,3.0,Ml
50 km al NO de Tongoy,-29.908,-71.827,2022-02-16,23:45:04,2022-02-17,02:45:04,24,km,2.6,Ml
