evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
41 km al NE de Calama,-22.167 ,-68.704,2022-02-06,20:46:31,2022-02-06,23:46:31,115,km,5.3,Mw
"35 km al E de Base Frei, AntÃ¡rtica",-62.269 ,-58.325,2022-02-06,20:33:09,2022-02-06,23:33:09,5,km,3.1,Ml
51 km al SO de Huasco,-28.672 ,-71.692,2022-02-06,19:47:36,2022-02-06,22:47:36,25,km,2.5,Ml
"35 km al E de Base Frei, AntÃ¡rtica",-62.269 ,-58.310,2022-02-06,18:50:16,2022-02-06,21:50:16,5,km,2.6,Mlv
60 km al NE de Quillagua,-21.345 ,-69.057,2022-02-06,17:20:39,2022-02-06,20:20:39,122,km,3.3,Ml
22 km al NE de Pica,-20.336 ,-69.198,2022-02-06,17:07:49,2022-02-06,20:07:49,91,km,2.9,Ml
"30 km al E de Base Frei, AntÃ¡rtica",-62.108 ,-58.430,2022-02-06,12:21:19,2022-02-06,15:21:19,12,km,2.7,Ml
41 km al SE de Pisagua,-19.857 ,-69.939,2022-02-06,12:18:56,2022-02-06,15:18:56,53,km,2.9,Ml
20 km al S de Tierra Amarilla,-27.661 ,-70.291,2022-02-06,11:04:07,2022-02-06,14:04:07,77,km,2.8,Ml
25 km al N de Vallenar,-28.355 ,-70.792,2022-02-06,10:59:07,2022-02-06,13:59:07,76,km,3.3,Ml
50 km al SO de Mina Collahuasi,-21.110 ,-69.030,2022-02-06,08:33:23,2022-02-06,11:33:23,105,km,2.5,Ml
70 km al NE de Calama,-21.930 ,-68.581,2022-02-06,06:13:26,2022-02-06,09:13:26,135,km,2.7,Ml
69 km al SE de Socaire,-24.090 ,-67.485,2022-02-06,06:03:25,2022-02-06,09:03:25,225,km,3.2,Ml
43 km al NO de Mina Collahuasi,-20.485 ,-68.843,2022-02-06,04:00:31,2022-02-06,07:00:31,103,km,2.6,Ml
79 km al SE de Socaire,-23.966 ,-67.231,2022-02-06,02:36:07,2022-02-06,05:36:07,223,km,2.8,Ml
31 km al SE de Sierra Gorda.,-23.053 ,-69.069,2022-02-06,02:08:12,2022-02-06,05:08:12,98,km,3.3,Ml
67 km al S de Alto del Carmen,-29.348 ,-70.356,2022-02-06,01:04:02,2022-02-06,04:04:02,99,km,2.6,Ml
72 km al E de OllagÃ¼e,-21.242 ,-67.559,2022-02-06,00:02:32,2022-02-06,03:02:32,211,km,3.5,Ml
93 km al NE de Socaire,-23.144 ,-67.120,2022-02-05,23:30:51,2022-02-06,02:30:51,241,km,2.5,Ml
46 km al SO de OllagÃ¼e,-21.567 ,-68.508,2022-02-05,22:58:24,2022-02-06,01:58:24,135,km,2.7,Ml
41 km al SO de San Pedro de Atacama,-23.156 ,-68.512,2022-02-05,21:38:45,2022-02-06,00:38:45,113,km,3.0,Ml
32 km al S de Rancagua,-34.450 ,-70.690,2022-02-05,21:35:30,2022-02-06,00:35:30,113,km,2.5,Ml
19 km al E de Tongoy,-30.189 ,-71.309,2022-02-05,21:17:51,2022-02-06,00:17:51,68,km,3.0,Ml
