evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
35 km al NE de Calama,-22.242 ,-68.698,2022-02-04,20:06:50,2022-02-04,23:06:50,110,km,3.0,Ml
16 km al S de CuricÃ³,-35.122 ,-71.292,2022-02-04,19:29:55,2022-02-04,22:29:55,83,km,3.6,Ml
4 km al NO de Canela Baja,-31.367 ,-71.472,2022-02-04,18:29:03,2022-02-04,21:29:03,52,km,3.0,Ml
73 km al NO de ConstituciÃ³n,-34.908 ,-73.032,2022-02-04,18:06:27,2022-02-04,21:06:27,4,km,2.8,Ml
27 km al E de Pica,-20.424 ,-69.078,2022-02-04,17:52:53,2022-02-04,20:52:53,103,km,3.6,Ml
29 km al E de Calama,-22.429 ,-68.652,2022-02-04,17:07:44,2022-02-04,20:07:44,116,km,3.2,Ml
53 km al NO de ConstituciÃ³n,-35.037 ,-72.864,2022-02-04,15:46:26,2022-02-04,18:46:26,40,km,2.7,Ml
20 km al E de Los Vilos,-31.852 ,-71.307,2022-02-04,15:33:29,2022-02-04,18:33:29,70,km,3.0,Ml
63 km al NO de Pichilemu,-33.954 ,-72.450,2022-02-04,13:42:33,2022-02-04,16:42:33,36,km,2.8,Ml
10 km al NO de CuricÃ³,-34.916 ,-71.310,2022-02-04,12:57:42,2022-02-04,15:57:42,56,km,2.8,Ml
67 km al E de Quillagua,-21.586 ,-68.893,2022-02-04,12:10:17,2022-02-04,15:10:17,119,km,3.9,Ml
"32 km al E de Base Frei, AntÃ¡rtica",-62.234 ,-58.362,2022-02-04,11:56:51,2022-02-04,14:56:51,6,km,2.8,Ml
64 km al E de Socaire,-23.813 ,-67.307,2022-02-04,11:16:35,2022-02-04,14:16:35,259,km,3.4,Ml
27 km al NO de Tongoy,-30.048 ,-71.642,2022-02-04,10:43:28,2022-02-04,13:43:28,34,km,3.1,Ml
69 km al SE de Socaire,-24.013 ,-67.398,2022-02-04,09:13:37,2022-02-04,12:13:37,219,km,3.7,Ml
19 km al NO de Cabrero,-36.892 ,-72.525,2022-02-04,08:39:25,2022-02-04,11:39:25,54,km,2.8,Ml
91 km al S de Alto Hospicio,-21.062 ,-70.322,2022-02-04,07:59:51,2022-02-04,10:59:51,58,km,2.9,Ml
30 km al SO de Los Vilos,-32.091 ,-71.742,2022-02-04,07:53:40,2022-02-04,10:53:40,28,km,3.4,Ml
25 km al O de La Serena,-29.880 ,-71.507,2022-02-04,07:03:06,2022-02-04,10:03:06,71,km,2.8,Ml
48 km al S de CamiÃ±a,-19.747 ,-69.403,2022-02-04,06:03:14,2022-02-04,09:03:14,93,km,2.5,Ml
50 km al NO de Mejillones,-22.753 ,-70.760,2022-02-04,05:09:39,2022-02-04,08:09:39,33,km,2.5,Ml
15 km al E de Santa Cruz,-34.617 ,-71.207,2022-02-04,04:56:53,2022-02-04,07:56:53,83,km,2.7,Ml
46 km al SO de OllagÃ¼e,-21.539 ,-68.546,2022-02-04,04:15:01,2022-02-04,07:15:01,126,km,3.1,Ml
26 km al O de OllagÃ¼e,-21.304 ,-68.494,2022-02-04,03:22:44,2022-02-04,06:22:44,120,km,3.1,Ml
71 km al E de Socaire,-23.811 ,-67.235,2022-02-04,02:38:52,2022-02-04,05:38:52,220,km,2.6,Ml
27 km al N de Huasco,-28.221 ,-71.253,2022-02-04,01:59:53,2022-02-04,04:59:53,32,km,3.0,Ml
46 km al E de Los Andes.,-32.657 ,-70.148,2022-02-04,01:14:23,2022-02-04,04:14:23,136,km,2.6,Ml
35 km al S de Mina Collahuasi,-21.134 ,-68.571,2022-02-03,22:35:11,2022-02-04,01:35:11,133,km,2.7,Ml
19 km al N de La Higuera,-29.343 ,-71.156,2022-02-03,21:34:01,2022-02-04,00:34:01,58,km,3.4,Ml
