evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al N de CamiÃ±a,-18.978 ,-69.555,2022-02-24,20:19:57,2022-02-24,23:19:57,89,km,3.5,Ml
28 km al O de CombarbalÃ¡,-31.133 ,-71.297,2022-02-24,19:45:53,2022-02-24,22:45:53,68,km,2.9,Ml
26 km al SE de CamiÃ±a,-19.494 ,-69.271,2022-02-24,13:54:47,2022-02-24,16:54:47,3,km,2.9,Ml
65 km al S de Antofagasta,-24.192 ,-70.185,2022-02-24,12:35:40,2022-02-24,15:35:40,40,km,3.2,Ml
55 km al S de OllagÃ¼e,-21.688 ,-68.435,2022-02-24,11:58:55,2022-02-24,14:58:55,138,km,2.9,Ml
29 km al O de Tocopilla,-22.174 ,-70.465,2022-02-24,10:52:54,2022-02-24,13:52:54,38,km,3.0,Ml
14 km al E de Calama,-22.459 ,-68.794,2022-02-24,10:20:02,2022-02-24,13:20:02,116,km,2.5,Ml
60 km al N de Pica,-19.964 ,-69.213,2022-02-24,08:15:29,2022-02-24,11:15:29,91,km,2.6,Ml
12 km al SO de Huasco,-28.562 ,-71.274,2022-02-24,07:53:55,2022-02-24,10:53:55,52,km,3.7,Ml
44 km al O de Los Vilos,-31.781 ,-71.956,2022-02-24,05:36:55,2022-02-24,08:36:55,33,km,3.3,Ml
44 km al SO de OllagÃ¼e,-21.484 ,-68.574,2022-02-24,05:25:13,2022-02-24,08:25:13,116,km,2.7,Ml
31 km al N de Antofagasta,-23.380 ,-70.518,2022-02-24,05:22:43,2022-02-24,08:22:43,39,km,2.6,Ml
43 km al S de Putre,-18.581 ,-69.585,2022-02-24,04:51:10,2022-02-24,07:51:10,112,km,3.7,Ml
41 km al NE de Tocopilla,-21.803 ,-69.963,2022-02-24,03:52:42,2022-02-24,06:52:42,77,km,2.7,Ml
57 km al N de Mejillones,-22.595 ,-70.383,2022-02-24,03:46:00,2022-02-24,06:46:00,34,km,3.1,Ml
40 km al SO de Mina Collahuasi,-21.066 ,-68.946,2022-02-24,01:57:05,2022-02-24,04:57:05,105,km,3.1,Ml
32 km al SO de Mina Collahuasi,-21.094 ,-68.783,2022-02-23,21:54:09,2022-02-24,00:54:09,110,km,3.6,Ml
44 km al N de Quillagua,-21.271 ,-69.474,2022-02-23,21:52:17,2022-02-24,00:52:17,20,km,3.0,Ml
