evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
"33 km al E de Base Frei, AntÃ¡rtica",-62.273 ,-58.352,2022-02-05,20:08:56,2022-02-05,23:08:56,5,km,2.6,Ml
83 km al E de Socaire,-23.887 ,-67.140,2022-02-05,18:53:03,2022-02-05,21:53:03,232,km,3.3,Ml
25 km al NO de MarÃ­a Elena,-22.136 ,-69.756,2022-02-05,18:50:54,2022-02-05,21:50:54,64,km,2.5,Ml
36 km al NO de San Pedro de Atacama,-22.769 ,-68.513,2022-02-05,16:57:35,2022-02-05,19:57:35,10,km,3.6,Ml
71 km al SO de Iquique,-20.657 ,-70.649,2022-02-05,15:23:30,2022-02-05,18:23:30,27,km,2.7,Ml
37 km al S de Tongoy,-30.573 ,-71.606,2022-02-05,13:55:52,2022-02-05,16:55:52,35,km,2.6,Ml
"36 km al E de Base Frei, AntÃ¡rtica",-62.297 ,-58.314,2022-02-05,13:53:19,2022-02-05,16:53:19,5,km,3.1,Ml
71 km al SE de Socaire,-23.930 ,-67.294,2022-02-05,13:28:24,2022-02-05,16:28:24,251,km,3.6,Ml
18 km al NE de OllagÃ¼e,-21.110 ,-68.131,2022-02-05,13:06:13,2022-02-05,16:06:13,179,km,2.7,Ml
28 km al NO de Putre,-17.996 ,-69.727,2022-02-05,11:28:42,2022-02-05,14:28:42,108,km,2.6,Ml
28 km al SO de Mina Collahuasi,-21.064 ,-68.759,2022-02-05,10:11:07,2022-02-05,13:11:07,112,km,3.6,Ml
21 km al SE de Pica,-20.633 ,-69.205,2022-02-05,10:04:49,2022-02-05,13:04:49,109,km,2.6,Ml
87 km al S de Ilo,-18.420 ,-71.428,2022-02-05,09:26:03,2022-02-05,12:26:03,28,km,2.8,Ml
62 km al SE de Tierra Amarilla,-27.843 ,-69.788,2022-02-05,08:58:09,2022-02-05,11:58:09,115,km,3.7,Ml
31 km al S de Termas del Flaco,-35.234 ,-70.404,2022-02-05,08:06:23,2022-02-05,11:06:23,167,km,3.0,Ml
35 km al SO de Mina Collahuasi,-21.047 ,-68.898,2022-02-05,07:52:21,2022-02-05,10:52:21,107,km,3.1,Ml
68 km al O de Tongoy,-30.479 ,-72.159,2022-02-05,07:46:19,2022-02-05,10:46:19,20,km,3.7,Ml
73 km al SE de Socaire,-23.989 ,-67.321,2022-02-05,06:24:52,2022-02-05,09:24:52,238,km,3.0,Ml
36 km al NO de Socaire,-23.333 ,-68.111,2022-02-05,05:07:00,2022-02-05,08:07:00,128,km,2.5,Ml
50 km al S de CamiÃ±a,-19.746 ,-69.300,2022-02-05,04:55:10,2022-02-05,07:55:10,98,km,2.7,Ml
13 km al NO de Quillota,-32.803 ,-71.345,2022-02-05,04:20:38,2022-02-05,07:20:38,46,km,3.3,Ml
82 km al SE de Socaire,-24.238 ,-67.509,2022-02-05,04:13:15,2022-02-05,07:13:15,213,km,2.9,Ml
92 km al S de Ilo,-18.471 ,-71.330,2022-02-05,02:30:00,2022-02-05,05:30:00,32,km,2.8,Ml
41 km al SO de OllagÃ¼e,-21.536 ,-68.458,2022-02-05,02:04:40,2022-02-05,05:04:40,132,km,3.1,Ml
44 km al SO de Los Vilos,-32.261 ,-71.736,2022-02-05,01:45:32,2022-02-05,04:45:32,27,km,2.5,Ml
44 km al SO de OllagÃ¼e,-21.570 ,-68.459,2022-02-05,01:24:30,2022-02-05,04:24:30,132,km,2.8,Ml
78 km al O de Arica,-18.514 ,-71.063,2022-02-04,23:54:31,2022-02-05,02:54:31,35,km,2.7,Ml
15 km al O de Punitaqui,-30.826 ,-71.417,2022-02-04,22:11:06,2022-02-05,01:11:06,53,km,2.7,Ml
