evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
40 km al O de Punitaqui,-30.743 ,-71.668,2022-02-03,19:00:13,2022-02-03,22:00:13,34,km,2.6,Ml
67 km al O de Arica,-18.658 ,-70.932,2022-02-03,17:52:25,2022-02-03,20:52:25,26,km,3.0,Ml
51 km al SO de OllagÃ¼e,-21.576 ,-68.573,2022-02-03,16:13:47,2022-02-03,19:13:47,146,km,3.3,Ml
36 km al O de Quillagua,-21.580 ,-69.875,2022-02-03,13:58:11,2022-02-03,16:58:11,45,km,2.9,Ml
21 km al E de Calama,-22.433 ,-68.731,2022-02-03,13:33:03,2022-02-03,16:33:03,116,km,4.0,Ml
12 km al O de Ovalle,-30.613 ,-71.333,2022-02-03,11:56:54,2022-02-03,14:56:54,57,km,2.5,Ml
168 km al NO de ConstituciÃ³n,-34.525 ,-73.972,2022-02-03,10:26:10,2022-02-03,13:26:10,15,km,4.4,Ml
19 km al E de Sierra Gorda.,-22.869 ,-69.131,2022-02-03,09:55:40,2022-02-03,12:55:40,105,km,2.8,Ml
29 km al SE de Pica,-20.681 ,-69.142,2022-02-03,09:02:48,2022-02-03,12:02:48,111,km,3.0,Ml
18 km al O de Ovalle,-30.596 ,-71.387,2022-02-03,07:35:53,2022-02-03,10:35:53,65,km,4.2,Ml
44 km al O de Los Vilos,-31.819 ,-71.968,2022-02-03,06:25:43,2022-02-03,09:25:43,39,km,3.0,Ml
45 km al O de Mina Collahuasi,-20.864 ,-69.084,2022-02-03,05:46:55,2022-02-03,08:46:55,109,km,3.6,Ml
51 km al SO de Mina Collahuasi,-21.219 ,-68.912,2022-02-03,03:57:08,2022-02-03,06:57:08,112,km,3.1,Ml
51 km al SO de Mina Collahuasi,-21.200 ,-68.945,2022-02-03,03:21:45,2022-02-03,06:21:45,111,km,3.3,Ml
11 km al O de Tongoy,-30.289 ,-71.601,2022-02-03,00:58:28,2022-02-03,03:58:28,38,km,2.5,Ml
8 km al E de CamiÃ±a,-19.325 ,-69.353,2022-02-03,00:11:58,2022-02-03,03:11:58,106,km,3.5,Ml
15 km al SO de Andacollo,-30.293 ,-71.223,2022-02-03,00:11:01,2022-02-03,03:11:01,21,km,2.8,Ml
7 km al N de Los Andes.,-32.768 ,-70.611,2022-02-02,23:21:26,2022-02-03,02:21:26,90,km,2.9,Ml
64 km al N de Calama,-21.920 ,-68.764,2022-02-02,22:26:37,2022-02-03,01:26:37,122,km,3.3,Ml
